energy,s016,s017,s018,s019,s020,s021,s022,mean
2.494519999999999982e+03,1.161432000000000020e+00,1.237160999999999955e+00,1.101706999999999992e+00,1.122455999999999898e+00,1.073098000000000107e+00,1.145378999999999925e+00,1.111409000000000091e+00,1.136091714285714316e+00
2.494769999999999982e+03,1.104948999999999959e+00,1.126357000000000053e+00,9.954344000000000525e-01,1.063463999999999965e+00,1.149863000000000079e+00,1.134347999999999912e+00,1.056224999999999969e+00,1.090091485714285824e+00
2.495019999999999982e+03,1.203133999999999926e+00,1.115909999999999958e+00,1.071561999999999903e+00,1.065992000000000051e+00,1.130513000000000101e+00,1.078078000000000092e+00,1.216714999999999991e+00,1.125986285714285717e+00
2.495269999999999982e+03,1.133733000000000102e+00,1.230501000000000067e+00,1.185818000000000039e+00,1.025916999999999968e+00,1.170366000000000017e+00,1.254232999999999931e+00,1.121771999999999991e+00,1.160334285714285985e+00
2.495530000000000200e+03,1.223886000000000029e+00,1.128333999999999948e+00,1.140144999999999964e+00,1.200555999999999957e+00,1.154773000000000049e+00,1.097072000000000047e+00,1.094643999999999950e+00,1.148487142857142818e+00
2.495779999999999745e+03,1.061252000000000084e+00,1.158676999999999957e+00,1.212175000000000002e+00,1.107846000000000108e+00,1.008108999999999922e+00,1.253473000000000059e+00,1.131918999999999897e+00,1.133350142857142862e+00
2.496030000000000200e+03,1.205839000000000105e+00,1.303296999999999928e+00,1.168498999999999954e+00,1.134759000000000073e+00,1.170600000000000085e+00,1.211470999999999965e+00,1.189254999999999951e+00,1.197674285714285469e+00
2.496280000000000200e+03,1.137475000000000014e+00,1.238715999999999928e+00,1.190655000000000019e+00,1.102046000000000081e+00,1.079658000000000007e+00,1.089406000000000097e+00,1.110848999999999975e+00,1.135543571428571541e+00
2.496529999999999745e+03,1.013611000000000040e+00,1.207713000000000036e+00,1.162095000000000100e+00,1.143243000000000009e+00,1.137331000000000092e+00,1.118622000000000005e+00,1.143297000000000008e+00,1.132273142857142867e+00
2.496789999999999964e+03,1.204545999999999895e+00,1.238080999999999987e+00,1.123243999999999909e+00,1.158487000000000045e+00,1.163337999999999983e+00,1.280424000000000007e+00,1.097706999999999988e+00,1.180832428571428450e+00
2.497039999999999964e+03,1.148497000000000101e+00,1.174568000000000056e+00,1.225997000000000003e+00,1.196696999999999900e+00,1.165192000000000005e+00,1.100994999999999946e+00,1.274008000000000029e+00,1.183707714285714419e+00
2.497289999999999964e+03,1.113623999999999947e+00,1.086664000000000074e+00,1.323952999999999935e+00,1.230251999999999901e+00,1.194661999999999891e+00,1.150182999999999955e+00,1.186438000000000104e+00,1.183682285714285687e+00
2.497539999999999964e+03,1.096572000000000102e+00,1.288095999999999908e+00,1.137712999999999974e+00,1.201618999999999993e+00,1.120880000000000098e+00,1.114436999999999900e+00,1.131550000000000056e+00,1.155838142857142703e+00
2.497789999999999964e+03,1.134549000000000030e+00,1.119761999999999924e+00,1.185422999999999893e+00,1.220755999999999952e+00,1.205200999999999967e+00,1.205913000000000013e+00,1.180749999999999966e+00,1.178907714285714059e+00
2.498050000000000182e+03,1.253260000000000041e+00,1.129431999999999992e+00,1.171572999999999976e+00,1.186590999999999951e+00,1.125650999999999957e+00,1.154428999999999927e+00,1.127048000000000050e+00,1.163997714285714524e+00
2.498300000000000182e+03,1.279093999999999953e+00,1.113677999999999946e+00,1.133683999999999914e+00,1.130382999999999916e+00,1.170827999999999980e+00,1.221772999999999998e+00,1.053887999999999936e+00,1.157618285714285600e+00
2.498549999999999727e+03,1.217505000000000059e+00,1.266002999999999989e+00,1.096481000000000039e+00,1.096530999999999922e+00,1.177802000000000016e+00,1.141199999999999992e+00,1.158843999999999985e+00,1.164909428571428540e+00
2.498800000000000182e+03,1.128441999999999945e+00,1.106745000000000090e+00,1.178876000000000035e+00,1.089045999999999959e+00,1.185526999999999997e+00,1.117880999999999903e+00,1.157527999999999890e+00,1.137720714285714196e+00
2.499059999999999945e+03,1.243452999999999919e+00,1.176431000000000004e+00,1.134266999999999914e+00,1.217878999999999934e+00,1.161861000000000033e+00,1.187708999999999904e+00,1.015026999999999902e+00,1.162375285714285500e+00
2.499309999999999945e+03,1.252664000000000000e+00,1.157728000000000090e+00,1.135783999999999905e+00,1.099571000000000076e+00,1.125296999999999992e+00,1.156992000000000020e+00,1.104718000000000089e+00,1.147536285714285897e+00
2.499559999999999945e+03,1.094195000000000029e+00,1.068869000000000069e+00,1.065328999999999970e+00,1.191362000000000032e+00,1.232066000000000106e+00,1.163000000000000034e+00,1.236973000000000100e+00,1.150256285714285953e+00
2.499820000000000164e+03,1.126452000000000009e+00,1.182539000000000007e+00,1.283951999999999982e+00,1.216199999999999948e+00,1.057007000000000030e+00,1.219962999999999909e+00,1.219297999999999993e+00,1.186487285714285633e+00
2.500070000000000164e+03,1.153281999999999918e+00,1.215535999999999950e+00,1.165105000000000057e+00,1.112401999999999891e+00,1.180455000000000032e+00,1.218414000000000108e+00,1.107620999999999967e+00,1.164687857142857164e+00
2.500319999999999709e+03,1.224345000000000017e+00,1.077612000000000014e+00,1.158581000000000083e+00,1.130422999999999956e+00,1.260010999999999992e+00,1.210487000000000091e+00,1.214439000000000046e+00,1.182271142857143076e+00
2.500579999999999927e+03,1.165270000000000028e+00,1.180989999999999984e+00,1.085155000000000092e+00,1.158632000000000106e+00,1.070414999999999894e+00,1.173975999999999908e+00,1.115204000000000084e+00,1.135663142857142871e+00
2.500829999999999927e+03,1.045951000000000075e+00,1.233813000000000049e+00,1.170932000000000084e+00,1.078737000000000057e+00,1.179152999999999896e+00,1.123869999999999925e+00,1.099809999999999954e+00,1.133180857142857212e+00
2.501079999999999927e+03,1.193934000000000051e+00,1.093555999999999973e+00,1.076106000000000007e+00,1.042863000000000095e+00,1.082646999999999915e+00,1.079153000000000029e+00,1.170190000000000063e+00,1.105492714285714273e+00
2.501339999999999691e+03,1.193397999999999959e+00,9.988084999999999880e-01,1.151820999999999984e+00,1.105817999999999968e+00,1.035471999999999948e+00,1.085075000000000012e+00,1.083082000000000100e+00,1.093353500000000089e+00
2.501590000000000146e+03,1.050146000000000024e+00,1.108549999999999924e+00,1.064149999999999929e+00,1.182638999999999996e+00,1.139564000000000021e+00,1.193407000000000107e+00,1.071582000000000034e+00,1.115719714285714259e+00
2.501849999999999909e+03,9.770691000000000237e-01,1.075237999999999916e+00,1.114052000000000042e+00,1.119696000000000025e+00,1.076740999999999948e+00,1.151640999999999915e+00,1.063962000000000074e+00,1.082628442857142881e+00
2.502099999999999909e+03,1.215311999999999948e+00,1.153864000000000001e+00,1.019427000000000083e+00,1.213398999999999894e+00,1.085306000000000104e+00,1.024577000000000071e+00,1.056403999999999899e+00,1.109755571428571397e+00
2.502349999999999909e+03,1.060704000000000091e+00,1.083987000000000034e+00,1.074303000000000008e+00,1.087901000000000007e+00,1.088211000000000039e+00,9.216094000000000230e-01,1.093788999999999900e+00,1.058643485714285903e+00
2.502609999999999673e+03,1.040737999999999941e+00,1.029371999999999954e+00,9.968881000000000547e-01,9.953486999999999751e-01,1.005365999999999982e+00,9.042982000000000520e-01,1.036354999999999915e+00,1.001195142857142617e+00
2.502860000000000127e+03,1.121269000000000071e+00,9.202244000000000534e-01,9.869980999999999893e-01,9.270703999999999612e-01,1.041989999999999972e+00,1.068353000000000108e+00,1.028372000000000064e+00,1.013468128571428650e+00
2.503119999999999891e+03,9.590277999999999858e-01,9.662030999999999814e-01,1.037690000000000001e+00,9.926871000000000445e-01,1.096770000000000023e+00,1.056278000000000050e+00,9.991292999999999980e-01,1.015397899999999964e+00
2.503369999999999891e+03,1.145316000000000001e+00,1.086961000000000066e+00,1.009095999999999993e+00,1.027230000000000087e+00,1.098846999999999907e+00,9.003683000000000103e-01,1.109982000000000024e+00,1.053971471428571505e+00
2.503620000000000346e+03,1.018448999999999938e+00,9.345297000000000187e-01,8.395799000000000456e-01,1.036330999999999891e+00,1.116341999999999945e+00,8.980418999999999485e-01,1.031871999999999900e+00,9.821636428571427491e-01
2.503880000000000109e+03,9.604399000000000131e-01,9.484491999999999923e-01,8.367525000000000102e-01,1.026224999999999943e+00,9.842809999999999615e-01,9.173270999999999509e-01,1.020912000000000042e+00,9.563409571428571621e-01
2.504130000000000109e+03,9.711467000000000294e-01,9.484550999999999954e-01,1.032127000000000017e+00,1.027258999999999922e+00,9.958707999999999450e-01,9.217368999999999701e-01,9.980468999999999591e-01,9.849489142857142943e-01
2.504389999999999873e+03,1.056867000000000001e+00,1.009943999999999953e+00,9.506428999999999574e-01,9.537447999999999482e-01,9.251135999999999804e-01,1.078764000000000056e+00,1.049822999999999951e+00,1.003557042857142756e+00
2.504640000000000327e+03,9.671130000000000004e-01,9.937926999999999733e-01,9.275031000000000247e-01,9.590214999999999712e-01,1.005131999999999914e+00,1.027547999999999906e+00,9.945045000000000135e-01,9.820878285714285116e-01
2.504900000000000091e+03,8.027332999999999830e-01,8.000125999999999626e-01,9.951482000000000383e-01,9.805528000000000022e-01,8.968023000000000522e-01,9.066488999999999798e-01,9.817495000000000527e-01,9.090925142857144703e-01
2.505150000000000091e+03,9.597845000000000404e-01,9.142588999999999855e-01,1.027530999999999972e+00,1.027514999999999956e+00,1.061868000000000034e+00,9.259644999999999682e-01,9.811037999999999704e-01,9.854322428571429260e-01
2.505409999999999854e+03,9.433160999999999907e-01,8.233580999999999817e-01,9.807367000000000168e-01,9.189867000000000452e-01,8.481262999999999996e-01,8.964140999999999915e-01,8.468932999999999600e-01,8.939759000000000455e-01
2.505660000000000309e+03,1.036143999999999954e+00,1.078799000000000063e+00,8.831293999999999533e-01,8.642431999999999892e-01,1.040351000000000026e+00,9.273919000000000468e-01,7.897294999999999732e-01,9.456840000000000801e-01
2.505920000000000073e+03,9.735181000000000529e-01,9.272346000000000199e-01,7.831755999999999718e-01,1.014084999999999903e+00,9.931999000000000244e-01,9.399530999999999858e-01,9.049981000000000275e-01,9.337377714285715058e-01
2.506180000000000291e+03,9.648369999999999447e-01,9.500458999999999987e-01,8.376453999999999844e-01,1.012591000000000019e+00,9.775108000000000130e-01,8.280927000000000149e-01,8.767390000000000461e-01,9.210659714285712729e-01
2.506429999999999836e+03,9.000479999999999592e-01,8.708148000000000000e-01,9.357963000000000253e-01,9.561332999999999638e-01,8.740128000000000341e-01,8.751790000000000402e-01,9.977025000000000476e-01,9.156695285714285815e-01
2.506690000000000055e+03,8.797127999999999615e-01,8.832562000000000468e-01,8.346692000000000000e-01,9.413664999999999949e-01,9.565519000000000105e-01,8.983759999999999524e-01,9.259633000000000447e-01,9.028422714285715411e-01
2.506940000000000055e+03,8.748569000000000484e-01,8.177071999999999674e-01,9.203487999999999669e-01,8.693340000000000511e-01,1.009765000000000024e+00,9.732391000000000236e-01,8.190709000000000461e-01,8.977602714285712882e-01
2.507200000000000273e+03,9.357969000000000426e-01,9.764720999999999540e-01,9.377250999999999781e-01,9.030692000000000164e-01,8.988789999999999836e-01,8.613482999999999556e-01,1.057886000000000104e+00,9.387395142857142272e-01
2.507449999999999818e+03,8.932676000000000505e-01,9.476419000000000370e-01,8.765188999999999897e-01,8.269047999999999954e-01,8.471060000000000256e-01,8.725306999999999924e-01,8.007748000000000088e-01,8.663920999999998873e-01
2.507710000000000036e+03,9.266451999999999467e-01,8.512800999999999840e-01,9.359108000000000427e-01,9.035980999999999597e-01,8.791805000000000314e-01,9.403175999999999757e-01,9.824690999999999841e-01,9.170573428571430208e-01
2.507969999999999800e+03,9.662490999999999719e-01,9.136474999999999458e-01,9.310515999999999792e-01,8.921379999999999866e-01,9.216385000000000272e-01,9.451829000000000480e-01,8.921324000000000476e-01,9.231485714285714295e-01
2.508220000000000255e+03,8.391496000000000510e-01,8.791902000000000328e-01,8.184375999999999873e-01,9.676514999999999977e-01,9.164347999999999939e-01,8.300060000000000215e-01,9.963311000000000250e-01,8.924572571428571743e-01
2.508480000000000018e+03,8.849380999999999498e-01,8.383994000000000169e-01,8.175963000000000536e-01,8.127016999999999713e-01,9.976954000000000100e-01,9.923482000000000136e-01,9.026302999999999965e-01,8.923299142857142874e-01
2.508739999999999782e+03,8.362361000000000377e-01,8.595665000000000111e-01,9.533215000000000439e-01,9.160112000000000254e-01,9.479570999999999970e-01,9.131177999999999795e-01,9.150409000000000459e-01,9.058930142857143375e-01
2.508989999999999782e+03,8.609683999999999671e-01,9.699368000000000434e-01,9.801414000000000515e-01,8.074133000000000004e-01,8.803988999999999843e-01,8.851647999999999739e-01,8.954410000000000425e-01,8.970663714285713741e-01
2.509250000000000000e+03,8.984809999999999741e-01,8.696275999999999451e-01,8.593256999999999701e-01,8.721873999999999461e-01,9.411509000000000125e-01,9.143265000000000420e-01,8.392180999999999669e-01,8.849024571428572017e-01
2.509510000000000218e+03,9.597010999999999736e-01,8.829120000000000301e-01,9.648141000000000078e-01,8.997682999999999653e-01,8.903501999999999805e-01,1.005049000000000081e+00,8.580738999999999450e-01,9.229526571428570136e-01
2.509760000000000218e+03,9.176423999999999692e-01,8.550849000000000366e-01,8.912223000000000228e-01,8.401142000000000332e-01,9.008175999999999961e-01,9.089448999999999446e-01,8.367459000000000424e-01,8.786531714285714667e-01
2.510019999999999982e+03,8.695361999999999814e-01,8.863368999999999831e-01,9.231361000000000150e-01,8.967813000000000034e-01,7.813784999999999759e-01,9.312428999999999846e-01,9.365103999999999651e-01,8.892746142857141933e-01
2.510279999999999745e+03,8.536576999999999638e-01,9.031649000000000482e-01,9.574823999999999558e-01,9.293135999999999619e-01,8.669664999999999733e-01,9.367763999999999536e-01,9.072673999999999461e-01,9.078041285714286701e-01
2.510530000000000200e+03,9.455624000000000251e-01,9.344940999999999942e-01,7.834617999999999860e-01,8.222730999999999790e-01,8.087773999999999797e-01,8.945735999999999688e-01,8.193721999999999950e-01,8.583592285714285453e-01
2.510789999999999964e+03,7.969538999999999929e-01,8.601600000000000357e-01,9.452800999999999565e-01,9.639611999999999625e-01,7.847876000000000296e-01,9.221013999999999600e-01,8.704722000000000293e-01,8.776737714285713921e-01
2.511050000000000182e+03,9.358564999999999801e-01,8.676509999999999501e-01,8.139218000000000286e-01,8.318155000000000410e-01,7.662894999999999568e-01,8.656549000000000049e-01,8.758287999999999629e-01,8.510025714285713860e-01
2.511299999999999727e+03,8.099903999999999993e-01,8.127269999999999772e-01,7.524522999999999628e-01,8.624648999999999788e-01,8.439069999999999627e-01,7.940899999999999626e-01,8.322378999999999749e-01,8.154099285714284662e-01
2.511559999999999945e+03,9.203354999999999730e-01,8.013837000000000321e-01,8.915085000000000370e-01,9.386351000000000555e-01,8.323711999999999778e-01,8.795644999999999714e-01,9.258587000000000344e-01,8.842367428571428212e-01
2.511820000000000164e+03,8.321547000000000249e-01,8.175647000000000331e-01,9.238115000000000077e-01,1.004791999999999907e+00,9.749478999999999784e-01,8.391779000000000321e-01,8.468563999999999536e-01,8.913292999999999910e-01
2.512079999999999927e+03,7.610500999999999516e-01,9.766086000000000489e-01,8.555424999999999836e-01,8.530387000000000386e-01,8.751472000000000140e-01,8.820305999999999980e-01,7.857750000000000012e-01,8.555989571428571638e-01
2.512340000000000146e+03,8.697924000000000211e-01,8.294304000000000121e-01,8.213565000000000449e-01,8.714028000000000329e-01,9.153063999999999645e-01,8.941120000000000179e-01,9.345056000000000473e-01,8.765580142857142265e-01
2.512589999999999691e+03,8.587460000000000093e-01,7.734617000000000298e-01,9.561144999999999783e-01,9.688951000000000091e-01,8.405639000000000305e-01,8.029642000000000168e-01,8.711672000000000304e-01,8.674160857142857450e-01
2.512849999999999909e+03,9.660762999999999989e-01,8.886933999999999667e-01,8.662109999999999532e-01,8.893368000000000384e-01,9.312536000000000147e-01,9.294388999999999568e-01,8.729814000000000185e-01,9.062844857142857702e-01
2.513110000000000127e+03,7.191581999999999697e-01,8.790478000000000458e-01,8.702345999999999693e-01,7.746311000000000169e-01,8.530659999999999910e-01,1.014518999999999949e+00,8.052827000000000179e-01,8.451342000000000576e-01
2.513369999999999891e+03,8.868924000000000252e-01,8.645228000000000357e-01,7.744645999999999475e-01,8.933699999999999974e-01,7.558460999999999652e-01,8.701558000000000348e-01,8.574159000000000086e-01,8.432382285714287162e-01
2.513630000000000109e+03,8.262382999999999811e-01,7.680126000000000452e-01,8.603216000000000196e-01,8.332450999999999608e-01,8.584256999999999582e-01,8.202268000000000336e-01,8.197411999999999477e-01,8.266016142857143256e-01
2.513880000000000109e+03,9.658499000000000390e-01,7.492258000000000528e-01,9.444616000000000122e-01,8.173449999999999882e-01,8.532340000000000479e-01,8.807793999999999901e-01,8.193599000000000299e-01,8.614650857142857054e-01
2.514139999999999873e+03,8.247546999999999517e-01,1.028582000000000107e+00,8.300790000000000113e-01,9.605732000000000159e-01,7.286572000000000049e-01,8.123972999999999889e-01,9.333371000000000306e-01,8.740543571428570635e-01
2.514400000000000091e+03,9.109513999999999667e-01,8.983510000000000106e-01,9.139901000000000275e-01,8.536314999999999875e-01,7.413513000000000464e-01,8.650839000000000167e-01,9.885513999999999690e-01,8.817015142857143051e-01
2.514660000000000309e+03,8.560946000000000389e-01,8.509951999999999517e-01,8.737544999999999895e-01,8.784868999999999595e-01,9.354670000000000485e-01,9.793193000000000037e-01,7.964267999999999903e-01,8.815063285714286323e-01
2.514920000000000073e+03,8.123795999999999795e-01,8.187993999999999550e-01,8.365122000000000391e-01,9.585565999999999809e-01,9.285586999999999591e-01,7.685726999999999975e-01,8.356696000000000124e-01,8.512926857142858461e-01
2.515179999999999836e+03,8.198689999999999589e-01,9.333306999999999576e-01,8.526120999999999839e-01,8.703625999999999863e-01,9.037766000000000410e-01,9.016984999999999584e-01,8.188495000000000079e-01,8.714998571428571594e-01
2.515440000000000055e+03,9.577111000000000374e-01,9.211325999999999681e-01,8.296440999999999955e-01,9.222236000000000322e-01,8.624950999999999590e-01,9.726500000000000146e-01,8.489657999999999927e-01,9.021174714285714602e-01
2.515699999999999818e+03,7.505159999999999609e-01,8.460031000000000079e-01,8.365006999999999859e-01,8.663003999999999705e-01,7.847636000000000056e-01,8.975802999999999976e-01,7.170185000000000031e-01,8.140975142857141966e-01
