energy,s055,s056,s057,s058,s059,mean
2.502609999999999673e+03,1.041741999999999946e+00,1.113534999999999942e+00,1.065762000000000098e+00,1.091458999999999957e+00,9.655422000000000171e-01,1.055608039999999859e+00
2.502860000000000127e+03,9.233708999999999945e-01,1.049978999999999996e+00,1.125213000000000019e+00,1.011451000000000100e+00,9.904011000000000342e-01,1.020083000000000073e+00
2.503119999999999891e+03,1.130700000000000038e+00,1.079058000000000073e+00,1.052000999999999964e+00,1.195847000000000104e+00,9.103493000000000279e-01,1.073591060000000041e+00
2.503369999999999891e+03,1.093272999999999939e+00,9.699457000000000217e-01,1.018378999999999923e+00,9.829257000000000133e-01,1.044642000000000071e+00,1.021833079999999949e+00
2.503620000000000346e+03,9.391671000000000324e-01,1.040634000000000059e+00,9.707111000000000489e-01,1.109299000000000035e+00,1.131537000000000015e+00,1.038269639999999994e+00
2.503880000000000109e+03,1.096354000000000051e+00,1.012316999999999911e+00,1.084624999999999950e+00,1.031608999999999998e+00,1.135194999999999954e+00,1.072019999999999751e+00
2.504130000000000109e+03,9.136809000000000180e-01,1.169270999999999949e+00,9.898090000000000499e-01,1.161464000000000052e+00,9.050631999999999566e-01,1.027857620000000027e+00
2.504389999999999873e+03,1.114705000000000057e+00,1.163518999999999970e+00,9.169047000000000169e-01,9.453601999999999839e-01,9.673338000000000214e-01,1.021564539999999965e+00
2.504640000000000327e+03,8.975416000000000505e-01,1.117393999999999998e+00,7.824478000000000266e-01,8.555386999999999853e-01,1.001200000000000090e+00,9.308244200000000967e-01
2.504900000000000091e+03,8.688067999999999902e-01,1.003379999999999939e+00,8.769249999999999545e-01,1.015938000000000008e+00,8.831611000000000322e-01,9.296421799999998736e-01
2.505150000000000091e+03,9.244404999999999983e-01,9.516639999999999544e-01,9.885601000000000527e-01,1.070686999999999944e+00,1.028019000000000016e+00,9.926741199999998821e-01
2.505409999999999854e+03,8.962883999999999851e-01,9.675310999999999773e-01,9.006290000000000129e-01,1.012588999999999961e+00,9.032411999999999663e-01,9.360557399999999140e-01
2.505660000000000309e+03,9.264917999999999765e-01,9.870400999999999758e-01,8.730162000000000200e-01,9.297640000000000349e-01,9.180686999999999598e-01,9.268761599999999490e-01
2.505920000000000073e+03,9.827801000000000453e-01,9.036216000000000248e-01,9.374379000000000461e-01,9.802003000000000243e-01,8.937079999999999469e-01,9.395495799999998843e-01
2.506180000000000291e+03,9.663534000000000290e-01,9.036056000000000088e-01,9.412574999999999692e-01,9.520988999999999702e-01,8.556415000000000548e-01,9.237913799999999398e-01
2.506429999999999836e+03,9.323584999999999789e-01,9.745340999999999587e-01,8.722132999999999692e-01,8.811307000000000444e-01,8.744433000000000344e-01,9.069359799999998639e-01
2.506690000000000055e+03,9.865156000000000480e-01,8.228904999999999692e-01,8.396700000000000275e-01,9.237897000000000469e-01,9.416098999999999997e-01,9.028951400000000405e-01
2.506940000000000055e+03,9.022987999999999564e-01,8.650288999999999895e-01,1.011899000000000104e+00,8.980314999999999825e-01,8.829843000000000552e-01,9.120485000000000397e-01
2.507200000000000273e+03,8.874125999999999959e-01,8.237489000000000061e-01,7.945828999999999809e-01,9.126140000000000363e-01,7.697538999999999909e-01,8.376224600000000686e-01
2.507449999999999818e+03,9.118051999999999824e-01,8.702992000000000505e-01,8.793659000000000336e-01,7.436348000000000402e-01,7.664463999999999722e-01,8.343103000000000602e-01
2.507710000000000036e+03,7.678192000000000350e-01,7.925681999999999450e-01,9.378676999999999708e-01,9.163114999999999455e-01,1.097178999999999904e+00,9.023491199999998935e-01
2.507969999999999800e+03,8.577917999999999932e-01,7.929211999999999927e-01,9.936852999999999936e-01,7.311187999999999576e-01,8.182833999999999941e-01,8.387601000000000084e-01
2.508220000000000255e+03,8.208277000000000490e-01,8.711735999999999924e-01,8.316740000000000244e-01,9.313261000000000456e-01,8.951803000000000399e-01,8.700363400000000746e-01
2.508480000000000018e+03,8.008570000000000411e-01,8.972442999999999946e-01,9.591631999999999936e-01,8.387210000000000498e-01,8.417244999999999866e-01,8.675420000000000353e-01
2.508739999999999782e+03,7.674256999999999884e-01,8.687268999999999686e-01,8.183907000000000265e-01,8.844710000000000072e-01,8.030173000000000449e-01,8.284063200000000293e-01
2.508989999999999782e+03,7.026495999999999853e-01,8.070395000000000207e-01,7.026611000000000384e-01,8.373916000000000137e-01,1.028200999999999921e+00,8.155885600000001290e-01
2.509250000000000000e+03,7.453790000000000138e-01,8.575445999999999902e-01,8.321363000000000509e-01,9.237564999999999804e-01,8.130327000000000526e-01,8.343698200000000398e-01
2.509510000000000218e+03,8.908287999999999762e-01,7.856414000000000453e-01,7.531953000000000120e-01,9.048116999999999965e-01,8.585941999999999741e-01,8.386142800000000452e-01
2.509760000000000218e+03,8.704589999999999828e-01,7.733136000000000454e-01,9.079274999999999984e-01,6.234184999999999865e-01,9.272896999999999945e-01,8.204816600000001126e-01
2.510019999999999982e+03,6.359019000000000199e-01,7.940842999999999652e-01,9.439741999999999855e-01,9.172006000000000325e-01,8.844748000000000054e-01,8.351271600000000905e-01
2.510279999999999745e+03,8.248187000000000157e-01,7.990256999999999499e-01,8.472524000000000166e-01,8.753227000000000091e-01,8.886230000000000517e-01,8.470084999999999420e-01
2.510530000000000200e+03,9.410827000000000497e-01,8.649567000000000228e-01,8.996153000000000066e-01,7.975193999999999894e-01,9.068376999999999688e-01,8.820023600000000963e-01
2.510789999999999964e+03,7.607304999999999762e-01,7.964909000000000017e-01,7.891932999999999865e-01,8.356217000000000228e-01,8.316687999999999859e-01,8.027410399999999058e-01
2.511050000000000182e+03,9.104084000000000065e-01,8.551701000000000441e-01,7.949437000000000308e-01,8.029486000000000123e-01,7.332011999999999974e-01,8.193344000000001293e-01
2.511299999999999727e+03,8.276202999999999754e-01,9.714055999999999802e-01,9.371298000000000128e-01,6.413254999999999928e-01,8.433878000000000208e-01,8.441738000000000852e-01
2.511559999999999945e+03,8.180659999999999599e-01,7.452438000000000118e-01,8.821717999999999504e-01,8.643796000000000257e-01,7.901270999999999711e-01,8.199976599999999616e-01
2.511820000000000164e+03,8.154479000000000033e-01,8.756576999999999833e-01,7.878819999999999713e-01,8.234156000000000253e-01,9.532591999999999732e-01,8.511324800000000801e-01
2.512079999999999927e+03,8.365998999999999519e-01,8.395437000000000038e-01,8.307900999999999758e-01,9.646871999999999669e-01,7.490875999999999646e-01,8.441417000000001059e-01
2.512340000000000146e+03,8.364163000000000014e-01,9.107610000000000428e-01,6.983816999999999942e-01,8.634821999999999775e-01,8.227659999999999973e-01,8.263614400000000026e-01
2.512589999999999691e+03,6.513189000000000339e-01,7.120385000000000186e-01,7.915889000000000397e-01,7.081906000000000034e-01,6.963352000000000430e-01,7.118944199999999167e-01
2.512849999999999909e+03,8.575842999999999661e-01,6.485581999999999736e-01,7.820236999999999883e-01,8.521319000000000532e-01,8.711763000000000146e-01,8.022948800000000436e-01
2.513110000000000127e+03,8.002344999999999597e-01,8.498917999999999751e-01,9.617744999999999767e-01,7.129699999999999926e-01,7.788152999999999881e-01,8.207372200000000451e-01
2.513369999999999891e+03,7.866668999999999468e-01,9.375537000000000454e-01,8.075645000000000184e-01,8.449527999999999484e-01,7.921551999999999483e-01,8.337786200000000258e-01
2.513630000000000109e+03,8.151764999999999706e-01,9.025145999999999447e-01,9.174318000000000195e-01,9.034240999999999522e-01,9.122611999999999943e-01,8.901616399999999762e-01
2.513880000000000109e+03,7.762704999999999744e-01,9.099829000000000390e-01,7.752426000000000039e-01,7.740261999999999976e-01,6.615387999999999824e-01,7.794121999999999995e-01
2.514139999999999873e+03,8.101399999999999713e-01,9.272698000000000329e-01,7.438816000000000317e-01,8.424019000000000368e-01,7.917984999999999607e-01,8.230983600000000289e-01
2.514400000000000091e+03,7.871546000000000376e-01,8.226980000000000404e-01,7.667633000000000365e-01,7.572957999999999634e-01,8.076828999999999814e-01,7.883189200000000341e-01
2.514660000000000309e+03,8.531463000000000241e-01,7.234397999999999662e-01,8.170931999999999640e-01,8.130998999999999866e-01,7.339630999999999794e-01,7.881484600000000507e-01
2.514920000000000073e+03,8.587337000000000442e-01,8.027237999999999873e-01,6.987725999999999660e-01,8.307109999999999772e-01,7.636644999999999683e-01,7.909211199999999220e-01
2.515179999999999836e+03,7.600464999999999582e-01,9.363344000000000111e-01,8.117733999999999783e-01,7.893906000000000533e-01,8.322074000000000416e-01,8.259504599999999419e-01
2.515440000000000055e+03,8.386751999999999541e-01,9.142103999999999786e-01,8.145710999999999924e-01,8.113158999999999788e-01,7.623446999999999862e-01,8.282234600000000224e-01
2.515699999999999818e+03,8.519411000000000067e-01,7.998680000000000234e-01,8.081971000000000016e-01,6.897577000000000291e-01,8.532929999999999682e-01,8.006113799999999836e-01
