energy,s002,s003,s004,s005,s006,s007,mean
2.498549999999999727e+03,1.098581000000000030e+00,1.210557000000000105e+00,1.074432000000000054e+00,1.273898999999999893e+00,1.134821000000000080e+00,1.383015000000000105e+00,1.195884166666666637e+00
2.498800000000000182e+03,1.347855000000000025e+00,1.254596999999999962e+00,1.296175000000000077e+00,1.206941999999999959e+00,1.025994999999999990e+00,1.282496999999999998e+00,1.235676833333333446e+00
2.499059999999999945e+03,1.309671999999999947e+00,1.173022999999999927e+00,1.388406999999999947e+00,1.146794000000000091e+00,1.242712999999999957e+00,1.147329000000000043e+00,1.234656333333333356e+00
2.499309999999999945e+03,1.162071999999999994e+00,1.184344000000000063e+00,1.225154000000000076e+00,1.200417999999999985e+00,1.368830999999999909e+00,1.264783999999999908e+00,1.234267166666666693e+00
2.499559999999999945e+03,1.213991000000000042e+00,1.209136999999999906e+00,1.222163000000000110e+00,1.288726000000000038e+00,1.282531000000000088e+00,1.250950000000000006e+00,1.244583000000000217e+00
2.499820000000000164e+03,1.180215999999999932e+00,1.262991999999999893e+00,1.067797000000000107e+00,1.163135000000000030e+00,1.312570000000000014e+00,1.279465000000000074e+00,1.211029166666666601e+00
2.500070000000000164e+03,1.279686000000000101e+00,1.234270999999999896e+00,1.244750999999999941e+00,1.202779999999999960e+00,1.300116999999999967e+00,1.244302999999999937e+00,1.250984666666666634e+00
2.500319999999999709e+03,1.225456000000000101e+00,1.278432000000000013e+00,1.200909000000000004e+00,1.093620999999999954e+00,1.294769999999999976e+00,1.111725999999999992e+00,1.200818999999999859e+00
2.500579999999999927e+03,1.220855000000000024e+00,1.123548999999999909e+00,1.084607000000000099e+00,1.234715000000000007e+00,1.079131000000000062e+00,1.279287000000000063e+00,1.170357333333333472e+00
2.500829999999999927e+03,1.175103000000000009e+00,1.286016999999999966e+00,1.270364000000000049e+00,1.293347999999999942e+00,1.138284000000000074e+00,1.100546000000000024e+00,1.210610333333333344e+00
2.501079999999999927e+03,1.153372000000000064e+00,1.224047000000000107e+00,1.098295000000000021e+00,9.863710999999999451e-01,1.241783999999999999e+00,1.187664000000000053e+00,1.148588849999999884e+00
2.501339999999999691e+03,1.027425000000000033e+00,1.176566999999999918e+00,9.878135999999999584e-01,1.100870999999999933e+00,1.140177999999999914e+00,1.148724000000000078e+00,1.096929766666666639e+00
2.501590000000000146e+03,1.158978999999999981e+00,1.263792999999999944e+00,1.298116999999999965e+00,1.207913000000000014e+00,1.251211999999999991e+00,1.163005999999999984e+00,1.223836666666666684e+00
2.501849999999999909e+03,1.069069000000000047e+00,1.242038999999999893e+00,8.639523999999999537e-01,1.035190999999999972e+00,1.084792999999999896e+00,1.143771000000000093e+00,1.073135900000000031e+00
2.502099999999999909e+03,1.100891999999999982e+00,1.114718000000000098e+00,1.081895000000000051e+00,1.294402000000000053e+00,1.411486000000000018e+00,1.235365000000000046e+00,1.206459666666666708e+00
2.502349999999999909e+03,1.069765000000000077e+00,1.222861999999999894e+00,1.225449999999999928e+00,1.036591999999999958e+00,1.003393999999999897e+00,1.049528999999999934e+00,1.101265333333333318e+00
2.502609999999999673e+03,1.126846999999999932e+00,1.048993999999999982e+00,1.069002999999999926e+00,1.038648000000000016e+00,1.221311999999999953e+00,1.047074000000000060e+00,1.091979666666666793e+00
2.502860000000000127e+03,1.099566999999999961e+00,1.038143000000000038e+00,1.147534999999999972e+00,1.148930999999999925e+00,1.064678999999999931e+00,1.119995000000000074e+00,1.103141666666666687e+00
2.503119999999999891e+03,1.149844000000000088e+00,9.859698000000000073e-01,9.970820999999999712e-01,1.195815999999999990e+00,9.296879000000000115e-01,1.035131999999999941e+00,1.048921966666666705e+00
2.503369999999999891e+03,1.106449999999999934e+00,1.047374000000000027e+00,1.103383999999999920e+00,1.098233000000000015e+00,1.201848999999999945e+00,1.099556999999999896e+00,1.109474500000000141e+00
2.503620000000000346e+03,1.019228000000000023e+00,1.123208999999999902e+00,1.165049999999999919e+00,8.808852999999999822e-01,1.073282999999999987e+00,1.089217000000000102e+00,1.058478716666666708e+00
2.503880000000000109e+03,9.845053000000000276e-01,1.061638999999999999e+00,9.057827999999999991e-01,1.126465999999999967e+00,8.891850000000000032e-01,1.085045999999999955e+00,1.008770683333333418e+00
2.504130000000000109e+03,9.798267000000000504e-01,9.164225999999999761e-01,7.907937999999999912e-01,1.044405000000000028e+00,1.057339999999999947e+00,9.597489000000000159e-01,9.580894999999999273e-01
2.504389999999999873e+03,9.401152000000000397e-01,9.956015999999999755e-01,9.954450000000000243e-01,9.120867999999999753e-01,9.069559999999999844e-01,9.772123999999999810e-01,9.545694999999999597e-01
2.504640000000000327e+03,9.897736999999999785e-01,8.409691999999999723e-01,1.021816999999999975e+00,1.058740999999999932e+00,1.028599999999999959e+00,9.068460000000000409e-01,9.744578166666665320e-01
2.504900000000000091e+03,9.705466999999999844e-01,9.742393000000000303e-01,9.099650999999999712e-01,9.325094999999999912e-01,8.862075000000000369e-01,9.262593999999999550e-01,9.332879166666666615e-01
2.505150000000000091e+03,9.907597000000000209e-01,9.375584999999999614e-01,9.526038000000000006e-01,9.888692000000000037e-01,9.136705000000000521e-01,9.739603000000000010e-01,9.595703333333333029e-01
2.505409999999999854e+03,7.927655999999999592e-01,9.551587000000000272e-01,1.006925999999999988e+00,8.897601000000000537e-01,1.176072000000000006e+00,8.244101999999999819e-01,9.408487666666668359e-01
2.505660000000000309e+03,1.126325000000000021e+00,9.439332000000000278e-01,1.055601000000000012e+00,8.297927000000000497e-01,8.044611999999999874e-01,9.615565000000000362e-01,9.536116000000000037e-01
2.505920000000000073e+03,9.184851000000000543e-01,9.656787000000000010e-01,1.059406000000000070e+00,8.685408000000000017e-01,9.136203000000000518e-01,8.980858000000000452e-01,9.373027833333335002e-01
2.506180000000000291e+03,9.689227000000000256e-01,8.010549000000000142e-01,9.488423000000000274e-01,9.139949000000000545e-01,1.035109999999999975e+00,9.276400000000000201e-01,9.325941333333332972e-01
2.506429999999999836e+03,9.312015000000000153e-01,9.369053000000000520e-01,7.392668999999999491e-01,7.526391000000000053e-01,8.634418000000000371e-01,9.431393999999999611e-01,8.610989999999999478e-01
2.506690000000000055e+03,1.011408000000000085e+00,9.501598999999999462e-01,8.314671999999999619e-01,9.331036000000000330e-01,1.082089000000000079e+00,8.690155000000000518e-01,9.462071999999999150e-01
2.506940000000000055e+03,8.711872000000000504e-01,8.675671000000000355e-01,1.041177000000000019e+00,8.687198000000000420e-01,1.009009999999999962e+00,9.930250000000000465e-01,9.417810166666668037e-01
2.507200000000000273e+03,1.092076000000000047e+00,8.426308000000000131e-01,8.603355999999999781e-01,9.877198999999999840e-01,9.479220999999999897e-01,7.364663999999999655e-01,9.111917999999999962e-01
2.507449999999999818e+03,7.512695999999999819e-01,7.153182999999999625e-01,8.968511999999999595e-01,8.198718000000000394e-01,8.575156000000000445e-01,8.614224000000000325e-01,8.170414833333333737e-01
2.507710000000000036e+03,9.658101000000000047e-01,9.452568999999999555e-01,8.517930999999999697e-01,7.468238000000000376e-01,8.860632000000000508e-01,8.541138999999999815e-01,8.749768333333333148e-01
2.507969999999999800e+03,9.451041000000000025e-01,9.375497999999999887e-01,8.921135999999999511e-01,1.037215999999999916e+00,7.747813000000000061e-01,8.702111000000000152e-01,9.094959833333332577e-01
2.508220000000000255e+03,9.658004000000000033e-01,7.915702999999999490e-01,8.741550999999999627e-01,9.545580999999999650e-01,9.120249000000000272e-01,7.112034000000000411e-01,8.682186999999998989e-01
2.508480000000000018e+03,7.823991000000000140e-01,7.498550000000000493e-01,8.514589999999999659e-01,9.232061999999999768e-01,8.837095000000000367e-01,8.092097000000000317e-01,8.333064166666667161e-01
2.508739999999999782e+03,9.232700999999999825e-01,8.935362999999999500e-01,8.683488000000000318e-01,8.380049999999999999e-01,1.008094999999999963e+00,8.983775999999999984e-01,9.049388000000000432e-01
2.508989999999999782e+03,9.101920999999999484e-01,9.069650000000000212e-01,8.445506999999999875e-01,8.545112000000000263e-01,8.126292999999999989e-01,8.405145000000000532e-01,8.615604666666666356e-01
2.509250000000000000e+03,9.313348999999999656e-01,9.870322999999999736e-01,1.104697999999999958e+00,9.004541000000000350e-01,8.677361000000000102e-01,9.145672000000000246e-01,9.509704333333331983e-01
2.509510000000000218e+03,8.952676999999999996e-01,9.432452000000000059e-01,8.135246000000000421e-01,9.201865000000000183e-01,7.084987999999999841e-01,8.137427999999999884e-01,8.490776000000000989e-01
2.509760000000000218e+03,8.168461000000000194e-01,7.013905999999999752e-01,8.015908999999999951e-01,8.734889999999999599e-01,9.326816999999999469e-01,9.565679000000000265e-01,8.470943666666667093e-01
2.510019999999999982e+03,7.989357999999999738e-01,8.934231000000000256e-01,9.075731000000000215e-01,9.974863999999999953e-01,8.391545999999999728e-01,9.425913999999999682e-01,8.965274000000000854e-01
2.510279999999999745e+03,7.398765000000000480e-01,9.596523000000000136e-01,1.001713000000000076e+00,8.394804999999999628e-01,7.817783000000000371e-01,8.139847999999999528e-01,8.560808999999999225e-01
2.510530000000000200e+03,7.928070999999999868e-01,7.134981999999999713e-01,9.700155999999999779e-01,8.797707000000000166e-01,7.658549999999999525e-01,9.827417999999999987e-01,8.507814000000001320e-01
2.510789999999999964e+03,1.073970000000000091e+00,8.368866000000000360e-01,1.038920999999999983e+00,7.869502999999999915e-01,7.418289999999999607e-01,9.065258000000000482e-01,8.975137833333333148e-01
2.511050000000000182e+03,9.649014000000000202e-01,9.506736999999999549e-01,1.034451999999999927e+00,9.661385999999999585e-01,7.078159000000000534e-01,7.586551999999999740e-01,8.971061333333332222e-01
2.511299999999999727e+03,7.187993000000000299e-01,7.990675999999999890e-01,8.155088000000000337e-01,8.450187999999999588e-01,8.573285000000000489e-01,7.780544000000000349e-01,8.022962333333333307e-01
2.511559999999999945e+03,9.357429000000000441e-01,8.150330999999999548e-01,9.570233000000000212e-01,1.040969000000000033e+00,8.198634999999999673e-01,8.600062000000000539e-01,9.047730000000000494e-01
2.511820000000000164e+03,9.133502000000000010e-01,8.699706999999999857e-01,8.216274999999999551e-01,7.566066999999999654e-01,7.957056000000000129e-01,9.155777999999999972e-01,8.454730833333333750e-01
2.512079999999999927e+03,7.884957999999999689e-01,9.589556000000000191e-01,8.774089999999999945e-01,8.413426000000000515e-01,6.298768999999999618e-01,9.102974000000000343e-01,8.343962166666667457e-01
2.512340000000000146e+03,7.673084999999999489e-01,8.919949000000000350e-01,9.937515999999999572e-01,6.509367999999999821e-01,7.964850999999999459e-01,8.039863000000000426e-01,8.174105333333333556e-01
2.512589999999999691e+03,8.460568000000000533e-01,9.940601999999999494e-01,8.264837000000000433e-01,8.262608000000000175e-01,9.177615000000000078e-01,8.770782999999999774e-01,8.812835500000000266e-01
2.512849999999999909e+03,9.036273999999999695e-01,7.582031999999999661e-01,7.125215000000000298e-01,7.590118000000000142e-01,6.945175000000000098e-01,8.443431000000000131e-01,7.787040833333334078e-01
2.513110000000000127e+03,7.600740000000000274e-01,7.630896000000000345e-01,8.962757000000000085e-01,1.010659999999999892e+00,7.590590000000000392e-01,8.904642000000000390e-01,8.466037499999999882e-01
2.513369999999999891e+03,9.157087999999999894e-01,7.885170999999999708e-01,1.195573999999999915e+00,1.045784999999999965e+00,9.263576000000000032e-01,8.753703999999999930e-01,9.578854833333331209e-01
2.513630000000000109e+03,9.140528999999999460e-01,9.160220000000000029e-01,7.458295999999999815e-01,7.770099000000000311e-01,8.563821000000000350e-01,8.401374000000000342e-01,8.415723166666665422e-01
2.513880000000000109e+03,8.428997000000000295e-01,8.034035999999999955e-01,1.031824999999999992e+00,1.005516999999999994e+00,4.416012000000000270e-01,7.794419999999999682e-01,8.174480833333334084e-01
2.514139999999999873e+03,8.530843999999999649e-01,7.731445999999999596e-01,7.932160999999999795e-01,1.051010999999999918e+00,9.262911000000000339e-01,8.092880000000000074e-01,8.676725333333333845e-01
2.514400000000000091e+03,9.424341999999999997e-01,8.561153000000000235e-01,7.334315999999999613e-01,8.065927999999999987e-01,9.697050000000000392e-01,8.440157999999999827e-01,8.587157833333334267e-01
2.514660000000000309e+03,8.847764999999999658e-01,8.106849000000000416e-01,9.857947999999999711e-01,9.771701000000000414e-01,9.495438999999999963e-01,8.598354000000000275e-01,9.113009333333331741e-01
2.514920000000000073e+03,9.781060000000000310e-01,9.158479000000000481e-01,8.774089999999999945e-01,9.140030999999999572e-01,7.891078999999999732e-01,8.005419999999999758e-01,8.791693166666667558e-01
2.515179999999999836e+03,8.410756000000000343e-01,8.037999000000000116e-01,8.927831999999999990e-01,8.804996999999999963e-01,8.308208000000000260e-01,8.097505999999999871e-01,8.431216333333333424e-01
2.515440000000000055e+03,7.104530999999999485e-01,9.853340999999999905e-01,8.978317000000000103e-01,9.310125000000000206e-01,9.684960999999999709e-01,8.426850000000000174e-01,8.893020833333333819e-01
2.515699999999999818e+03,8.766614000000000351e-01,8.304770000000000207e-01,9.756006999999999874e-01,9.418168999999999569e-01,8.342100999999999544e-01,7.937815000000000287e-01,8.754245999999999972e-01
