energy,s042,s043,s051,mean
2.480599999999999909e+03,1.269746999999999959e+00,1.251049999999999995e+00,1.280690000000000106e+00,1.267162333333333279e+00
2.480850000000000364e+03,1.464156000000000013e+00,1.570086000000000093e+00,1.661858000000000057e+00,1.565366666666666573e+00
2.481090000000000146e+03,1.937365000000000004e+00,1.944064999999999932e+00,1.908130000000000104e+00,1.929853333333333198e+00
2.481339999999999691e+03,2.494202000000000030e+00,2.732127999999999890e+00,2.537688999999999862e+00,2.588006333333332964e+00
2.481579999999999927e+03,3.378061000000000202e+00,3.418889000000000067e+00,3.039645999999999848e+00,3.278865333333333520e+00
2.481829999999999927e+03,4.066291999999999796e+00,4.204621999999999638e+00,4.149953000000000003e+00,4.140289000000000108e+00
2.482079999999999927e+03,4.053321999999999647e+00,4.222947999999999702e+00,4.301474999999999937e+00,4.192581666666666429e+00
2.482320000000000164e+03,4.148120999999999725e+00,3.886931000000000136e+00,3.956423000000000023e+00,3.997158333333333591e+00
2.482570000000000164e+03,3.354134999999999867e+00,3.799653999999999865e+00,3.762227999999999906e+00,3.638672333333333508e+00
2.482819999999999709e+03,3.038635000000000197e+00,2.976309999999999789e+00,2.944158999999999970e+00,2.986368000000000134e+00
2.483059999999999945e+03,2.635823999999999945e+00,2.601602999999999888e+00,2.316218000000000110e+00,2.517881666666666796e+00
2.483309999999999945e+03,1.961986999999999925e+00,2.149872999999999923e+00,1.971575999999999995e+00,2.027811999999999948e+00
2.483560000000000400e+03,1.554364000000000079e+00,1.573247999999999980e+00,1.702976000000000045e+00,1.610196000000000183e+00
2.483809999999999945e+03,1.316545000000000076e+00,1.383939999999999948e+00,1.432757000000000058e+00,1.377747333333333435e+00
2.484049999999999727e+03,1.321830999999999978e+00,1.260928000000000049e+00,1.233022999999999980e+00,1.271927333333333410e+00
2.484300000000000182e+03,1.212285999999999975e+00,1.105976999999999988e+00,1.116389999999999993e+00,1.144884333333333393e+00
2.484550000000000182e+03,9.466288000000000480e-01,1.061752000000000029e+00,1.095272000000000023e+00,1.034550933333333367e+00
2.484799999999999727e+03,9.375048999999999744e-01,1.157192999999999916e+00,8.842204999999999648e-01,9.929727999999999888e-01
2.485039999999999964e+03,1.023498999999999937e+00,9.591903000000000512e-01,1.102829999999999977e+00,1.028506433333333359e+00
2.485289999999999964e+03,8.690385999999999944e-01,9.539383999999999642e-01,1.011479999999999935e+00,9.448189999999998534e-01
2.485539999999999964e+03,8.935872999999999733e-01,9.353470000000000395e-01,9.245056000000000385e-01,9.178133000000000541e-01
2.485789999999999964e+03,9.359828999999999510e-01,8.050414999999999655e-01,8.590339999999999643e-01,8.666861333333333306e-01
2.486029999999999745e+03,9.240359000000000211e-01,9.773361999999999883e-01,7.355205000000000215e-01,8.789642000000000843e-01
2.486279999999999745e+03,8.794309000000000154e-01,9.300950999999999524e-01,8.057786999999999589e-01,8.717682333333333089e-01
2.486530000000000200e+03,7.801314999999999777e-01,9.375145000000000284e-01,8.481946999999999681e-01,8.552802333333332507e-01
2.486780000000000200e+03,9.363675000000000193e-01,9.235238000000000058e-01,7.396660000000000457e-01,8.665191000000000976e-01
2.487029999999999745e+03,8.328457000000000221e-01,8.331549000000000316e-01,7.695800999999999892e-01,8.118602333333333476e-01
2.487280000000000200e+03,8.551358999999999488e-01,9.509484000000000270e-01,7.788804999999999756e-01,8.616549333333333172e-01
2.487519999999999982e+03,7.643925000000000303e-01,8.530990999999999991e-01,8.110019000000000533e-01,8.094978333333333609e-01
2.487769999999999982e+03,8.936281999999999837e-01,8.006035999999999708e-01,9.066431000000000351e-01,8.669582999999999595e-01
2.488019999999999982e+03,8.015813000000000521e-01,7.048027999999999516e-01,8.196248000000000422e-01,7.753363000000000893e-01
2.488269999999999982e+03,7.132216000000000111e-01,8.800181999999999727e-01,9.048332999999999515e-01,8.326910333333333858e-01
2.488519999999999982e+03,9.214582000000000050e-01,9.813714999999999522e-01,9.845956999999999626e-01,9.624751333333332326e-01
2.488769999999999982e+03,8.821312000000000042e-01,8.663273000000000224e-01,9.682338999999999807e-01,9.055641333333332987e-01
2.489019999999999982e+03,8.062513000000000041e-01,7.582297000000000065e-01,7.333323000000000480e-01,7.659377666666666862e-01
2.489269999999999982e+03,9.475535000000000485e-01,8.933491999999999544e-01,9.449054000000000064e-01,9.286027000000000031e-01
2.489519999999999982e+03,9.642138999999999571e-01,8.490980999999999668e-01,9.830858999999999570e-01,9.321326333333331826e-01
2.489769999999999982e+03,9.281599999999999850e-01,9.576139000000000179e-01,1.007714999999999916e+00,9.644962999999999731e-01
2.490009999999999764e+03,9.470298000000000327e-01,8.580168999999999713e-01,9.709442000000000350e-01,9.253303000000000500e-01
2.490260000000000218e+03,9.879605999999999666e-01,1.041617999999999933e+00,9.505352000000000245e-01,9.933712666666666413e-01
2.490510000000000218e+03,9.795403999999999778e-01,9.960904000000000424e-01,1.147230999999999890e+00,1.040953933333333303e+00
2.490759999999999764e+03,8.544566999999999579e-01,1.185286000000000062e+00,1.132470000000000088e+00,1.057404233333333332e+00
2.491010000000000218e+03,1.002788000000000013e+00,1.109934999999999894e+00,1.091488000000000014e+00,1.068070333333333233e+00
2.491260000000000218e+03,1.082178000000000084e+00,1.047469999999999901e+00,1.018447000000000102e+00,1.049365000000000103e+00
2.491509999999999764e+03,1.144139000000000017e+00,1.049388999999999905e+00,1.070761000000000074e+00,1.088096333333333332e+00
2.491760000000000218e+03,1.121849000000000096e+00,1.133736000000000077e+00,1.191813999999999929e+00,1.149132999999999960e+00
2.492010000000000218e+03,1.065215000000000023e+00,1.179923000000000055e+00,1.182665000000000077e+00,1.142600999999999978e+00
2.492259999999999764e+03,1.154630000000000045e+00,1.046098999999999890e+00,1.220544999999999991e+00,1.140424666666666642e+00
2.492509999999999764e+03,1.009800999999999949e+00,1.250185000000000102e+00,1.064621999999999957e+00,1.108202666666666669e+00
2.492760000000000218e+03,1.021174999999999944e+00,1.066224000000000061e+00,1.223583000000000087e+00,1.103660666666666623e+00
2.493019999999999982e+03,1.362279000000000018e+00,1.360490999999999895e+00,1.205765999999999893e+00,1.309511999999999787e+00
2.493269999999999982e+03,1.144524000000000097e+00,1.131353999999999971e+00,1.136899000000000104e+00,1.137592333333333317e+00
2.493519999999999982e+03,1.071001000000000092e+00,1.162265000000000104e+00,1.163402000000000047e+00,1.132222666666666822e+00
2.493769999999999982e+03,1.121350000000000069e+00,1.220644000000000062e+00,1.197043999999999997e+00,1.179679333333333302e+00
2.494019999999999982e+03,1.219275000000000109e+00,1.062745000000000051e+00,1.042284999999999906e+00,1.108101666666666540e+00
2.494270000000000437e+03,1.155612000000000084e+00,1.267757000000000023e+00,1.128322999999999965e+00,1.183897333333333357e+00
2.494519999999999982e+03,1.159008000000000038e+00,1.258153000000000077e+00,1.101664999999999894e+00,1.172941999999999929e+00
2.494769999999999982e+03,1.144654999999999978e+00,1.086425999999999892e+00,1.212259999999999893e+00,1.147780333333333180e+00
2.495019999999999982e+03,1.201411000000000007e+00,1.062848000000000015e+00,1.213324000000000069e+00,1.159194333333333438e+00
2.495269999999999982e+03,1.152109000000000050e+00,1.105069000000000079e+00,1.027914999999999912e+00,1.095030999999999866e+00
2.495530000000000200e+03,1.067457000000000100e+00,1.075750999999999902e+00,1.100382999999999889e+00,1.081196999999999964e+00
2.495779999999999745e+03,1.103453999999999935e+00,1.202326999999999924e+00,1.263536999999999910e+00,1.189772666666666590e+00
2.496030000000000200e+03,1.167960000000000109e+00,1.062367999999999979e+00,1.291695000000000038e+00,1.174007666666666561e+00
2.496280000000000200e+03,1.174719000000000069e+00,1.202884000000000064e+00,1.061930000000000041e+00,1.146511000000000058e+00
2.496529999999999745e+03,1.161070000000000046e+00,1.102130000000000054e+00,1.055118000000000000e+00,1.106106000000000256e+00
2.496789999999999964e+03,1.164408000000000110e+00,1.206474000000000046e+00,1.059155999999999986e+00,1.143345999999999973e+00
2.497039999999999964e+03,1.194520999999999944e+00,1.177575000000000038e+00,1.136471999999999927e+00,1.169522666666666710e+00
2.497289999999999964e+03,1.174719000000000069e+00,1.173394999999999966e+00,1.121847000000000039e+00,1.156653666666666469e+00
2.497539999999999964e+03,1.139753000000000016e+00,1.248925000000000063e+00,1.096108000000000082e+00,1.161595333333333313e+00
2.497789999999999964e+03,1.205109999999999904e+00,1.177454999999999918e+00,1.056254000000000026e+00,1.146272999999999875e+00
2.498050000000000182e+03,1.111366999999999994e+00,1.128424000000000094e+00,1.300335000000000019e+00,1.180042000000000035e+00
2.498300000000000182e+03,1.190674999999999928e+00,1.271835000000000049e+00,1.130878000000000050e+00,1.197796000000000083e+00
2.498549999999999727e+03,1.221810999999999980e+00,1.136794000000000082e+00,1.283773000000000053e+00,1.214126000000000039e+00
2.498800000000000182e+03,1.121783999999999892e+00,1.156354000000000104e+00,1.186920999999999893e+00,1.155019666666666778e+00
2.499059999999999945e+03,1.209381999999999957e+00,1.137625000000000108e+00,1.095908000000000104e+00,1.147638333333333316e+00
2.499309999999999945e+03,1.230207000000000050e+00,1.094427999999999956e+00,1.267902000000000085e+00,1.197512333333333290e+00
2.499559999999999945e+03,1.174301000000000039e+00,1.127180999999999989e+00,1.107031000000000098e+00,1.136171000000000042e+00
2.499820000000000164e+03,1.082465000000000011e+00,1.051196000000000019e+00,1.182163999999999993e+00,1.105275000000000007e+00
