energy,s017,s018,s019,s020,s021,s022,s023,s024,mean
2.491260000000000218e+03,1.025549000000000044e+00,1.030737999999999932e+00,8.998479999999999812e-01,8.972805000000000364e-01,1.070422999999999902e+00,1.088843000000000005e+00,1.050775999999999932e+00,1.030909000000000075e+00,1.011795812499999947e+00
2.491509999999999764e+03,1.093690999999999969e+00,9.286244999999999639e-01,1.175740000000000007e+00,1.096336999999999895e+00,1.044721999999999928e+00,1.119596000000000036e+00,1.156045999999999907e+00,1.058923000000000059e+00,1.084209937500000054e+00
2.491760000000000218e+03,1.194388999999999923e+00,1.107696000000000014e+00,1.121197999999999917e+00,1.056877000000000066e+00,1.074067000000000105e+00,1.107396000000000047e+00,1.153545000000000043e+00,1.061671000000000031e+00,1.109604875000000046e+00
2.492010000000000218e+03,1.192838000000000065e+00,1.207840000000000025e+00,1.048559000000000019e+00,1.182541000000000064e+00,1.181872000000000034e+00,1.047870999999999997e+00,1.147831999999999963e+00,1.188785999999999898e+00,1.149767375000000147e+00
2.492259999999999764e+03,1.100527999999999951e+00,1.160781000000000063e+00,1.249344000000000010e+00,1.107542999999999944e+00,1.191635999999999918e+00,1.242528000000000077e+00,1.255973999999999924e+00,1.167187999999999892e+00,1.184440249999999750e+00
2.492509999999999764e+03,1.082634000000000096e+00,1.114594000000000085e+00,1.185823999999999989e+00,1.080117999999999912e+00,1.109569999999999945e+00,1.016164000000000067e+00,1.173356000000000066e+00,1.139990000000000059e+00,1.112781249999999833e+00
2.492760000000000218e+03,1.267362000000000100e+00,1.195168999999999926e+00,1.088696000000000108e+00,1.201216999999999979e+00,1.128225999999999951e+00,1.185540999999999956e+00,1.041404999999999914e+00,1.158293000000000017e+00,1.158238625000000077e+00
2.493019999999999982e+03,1.227060000000000040e+00,1.035444000000000031e+00,1.200512999999999941e+00,1.044672000000000045e+00,1.074767000000000028e+00,1.095299999999999940e+00,1.086910000000000043e+00,1.103348999999999913e+00,1.108501874999999970e+00
2.493269999999999982e+03,1.198045999999999944e+00,1.044542000000000082e+00,1.189500000000000002e+00,1.225470000000000059e+00,1.204750999999999905e+00,1.159990000000000077e+00,1.128004999999999924e+00,1.229008000000000100e+00,1.172414000000000067e+00
2.493519999999999982e+03,1.244513999999999898e+00,1.121590000000000087e+00,1.200399999999999912e+00,1.195616999999999930e+00,1.185569000000000095e+00,1.290197000000000038e+00,1.064866000000000090e+00,1.191049000000000024e+00,1.186725250000000065e+00
2.493769999999999982e+03,1.067987999999999937e+00,1.234912000000000010e+00,1.252969999999999917e+00,1.163987000000000105e+00,1.077838999999999992e+00,9.981294000000000555e-01,1.163547000000000109e+00,1.229016000000000108e+00,1.148548550000000112e+00
2.494019999999999982e+03,1.208493999999999957e+00,1.150630999999999959e+00,1.031655999999999906e+00,1.239063000000000025e+00,1.074578999999999951e+00,1.185721000000000025e+00,1.243381999999999987e+00,1.152120000000000033e+00,1.160705749999999981e+00
2.494270000000000437e+03,1.154503000000000057e+00,1.230356000000000005e+00,1.274272999999999989e+00,1.135810999999999904e+00,1.186811000000000060e+00,1.166889999999999983e+00,1.200871000000000022e+00,1.111655000000000060e+00,1.182646250000000121e+00
2.494519999999999982e+03,1.110635999999999957e+00,1.091056999999999944e+00,1.215607000000000104e+00,1.203389999999999960e+00,1.111226999999999965e+00,1.086575999999999986e+00,1.074731000000000103e+00,1.141575999999999924e+00,1.129349999999999854e+00
2.494769999999999982e+03,1.150792000000000037e+00,1.127877000000000018e+00,1.111318999999999946e+00,1.175157999999999925e+00,1.214628000000000041e+00,1.265336999999999934e+00,1.141332999999999931e+00,1.127235999999999905e+00,1.164209999999999967e+00
2.495019999999999982e+03,1.099755999999999956e+00,1.128495999999999944e+00,1.099617000000000067e+00,1.191030000000000033e+00,1.207913000000000014e+00,1.216804999999999914e+00,1.055187000000000097e+00,1.241301999999999905e+00,1.155013249999999880e+00
2.495269999999999982e+03,1.206272000000000011e+00,1.233263999999999916e+00,1.269617999999999913e+00,1.151081000000000021e+00,1.183551000000000020e+00,1.115437000000000012e+00,1.143793000000000060e+00,1.100079999999999947e+00,1.175386999999999960e+00
2.495530000000000200e+03,1.059423000000000004e+00,1.164517000000000024e+00,1.187597999999999931e+00,1.138535999999999992e+00,1.147950000000000026e+00,1.191375000000000073e+00,1.063247000000000053e+00,1.311747999999999914e+00,1.158049249999999919e+00
2.495779999999999745e+03,1.174404000000000003e+00,1.321855999999999920e+00,1.186463000000000045e+00,1.158145999999999898e+00,1.276284999999999892e+00,1.176028000000000073e+00,1.253797000000000050e+00,1.154114000000000084e+00,1.212636625000000024e+00
2.496030000000000200e+03,1.312864999999999949e+00,1.263430999999999971e+00,1.256731000000000043e+00,1.234383000000000008e+00,1.291830999999999952e+00,1.202719000000000094e+00,1.187073000000000045e+00,1.203283000000000103e+00,1.244039500000000187e+00
2.496280000000000200e+03,1.181270999999999960e+00,1.208488999999999924e+00,1.149377000000000093e+00,1.241880000000000095e+00,1.126592000000000038e+00,1.251417000000000002e+00,1.064824999999999910e+00,1.035304999999999920e+00,1.157394499999999882e+00
2.496529999999999745e+03,1.157380999999999993e+00,1.183832999999999913e+00,1.103790000000000049e+00,1.130338999999999983e+00,1.237702000000000080e+00,1.405191999999999997e+00,1.233289999999999997e+00,1.280491999999999964e+00,1.216502375000000136e+00
2.496789999999999964e+03,1.352033000000000040e+00,1.093868999999999980e+00,1.321528000000000036e+00,1.193662999999999919e+00,1.214093000000000089e+00,1.357297999999999893e+00,1.188716000000000106e+00,1.337550999999999934e+00,1.257343874999999889e+00
2.497039999999999964e+03,1.270362999999999909e+00,1.337860999999999967e+00,1.332200999999999969e+00,1.203962999999999894e+00,1.151307000000000080e+00,1.175585000000000102e+00,1.214976000000000056e+00,1.196711000000000080e+00,1.235370875000000090e+00
2.497289999999999964e+03,1.138398999999999939e+00,1.298005999999999993e+00,1.202288000000000023e+00,1.208069000000000059e+00,1.396158000000000010e+00,1.248024000000000022e+00,1.258037000000000072e+00,1.232042000000000082e+00,1.247627875000000053e+00
2.497539999999999964e+03,1.305263999999999980e+00,1.379461000000000048e+00,1.116854999999999931e+00,1.159724999999999895e+00,1.274040999999999979e+00,1.331769999999999898e+00,1.121003999999999889e+00,1.091844000000000037e+00,1.222495499999999957e+00
2.497789999999999964e+03,1.349015999999999993e+00,1.203067000000000109e+00,1.236939000000000011e+00,1.204374000000000056e+00,1.178582000000000019e+00,1.226550000000000029e+00,1.217031999999999892e+00,1.256431999999999993e+00,1.233999000000000068e+00
2.498050000000000182e+03,1.320758000000000099e+00,1.231660999999999895e+00,1.069692000000000087e+00,1.108314999999999939e+00,1.230015999999999998e+00,1.120400000000000063e+00,1.318554000000000004e+00,1.120238999999999985e+00,1.189954375000000120e+00
2.498300000000000182e+03,1.239605999999999986e+00,1.288332999999999950e+00,1.061411000000000104e+00,1.374568000000000012e+00,1.219416000000000055e+00,1.281165000000000109e+00,1.236987999999999976e+00,1.156255000000000033e+00,1.232217750000000001e+00
2.498549999999999727e+03,1.177251000000000047e+00,1.198860999999999954e+00,1.308002000000000109e+00,1.215020999999999907e+00,1.338648999999999978e+00,9.933167000000000524e-01,1.273163000000000045e+00,1.086373000000000033e+00,1.198829587500000127e+00
2.498800000000000182e+03,1.107966000000000006e+00,1.164539999999999909e+00,1.094097000000000097e+00,1.286218000000000083e+00,1.275381000000000098e+00,1.204558999999999935e+00,1.319663000000000030e+00,1.182344000000000062e+00,1.204346000000000139e+00
2.499059999999999945e+03,1.342688000000000104e+00,1.237022999999999984e+00,1.250272999999999968e+00,1.148943000000000048e+00,1.277271000000000045e+00,1.200736999999999943e+00,1.356767999999999974e+00,1.223614999999999897e+00,1.254664750000000106e+00
2.499309999999999945e+03,1.219251000000000085e+00,1.256302000000000030e+00,1.182466999999999935e+00,1.166125000000000078e+00,1.289571999999999941e+00,1.270931000000000033e+00,1.166355999999999948e+00,1.238102999999999954e+00,1.223638374999999945e+00
2.499559999999999945e+03,1.250224000000000002e+00,1.286394000000000037e+00,1.314545000000000075e+00,1.233081000000000094e+00,1.104036999999999935e+00,1.206466000000000038e+00,1.242968999999999991e+00,1.197283000000000097e+00,1.229374874999999978e+00
2.499820000000000164e+03,1.234436000000000089e+00,1.254906999999999995e+00,1.085183999999999926e+00,1.293728999999999907e+00,1.201732000000000022e+00,1.206053000000000042e+00,1.097066000000000097e+00,1.211969999999999992e+00,1.198134624999999787e+00
2.500070000000000164e+03,1.229699000000000098e+00,1.290712000000000081e+00,1.189591999999999983e+00,1.219587999999999894e+00,1.226469999999999949e+00,1.258250000000000091e+00,1.319703000000000070e+00,1.190563999999999956e+00,1.240572250000000043e+00
2.500319999999999709e+03,1.235416000000000070e+00,1.215559000000000056e+00,1.273101999999999956e+00,1.209576999999999902e+00,1.232553000000000010e+00,1.170110999999999901e+00,1.217152999999999929e+00,1.342831000000000108e+00,1.237037750000000047e+00
2.500579999999999927e+03,1.142829000000000095e+00,1.262796999999999947e+00,1.175683000000000034e+00,1.156177999999999928e+00,9.806331000000000353e-01,1.292937999999999921e+00,1.325959000000000110e+00,1.177896000000000054e+00,1.189364137500000140e+00
2.500829999999999927e+03,1.081013000000000002e+00,1.159715000000000051e+00,1.084246999999999961e+00,1.234906999999999977e+00,1.080999999999999961e+00,1.217788000000000093e+00,1.217767999999999962e+00,1.153766999999999987e+00,1.153775624999999971e+00
2.501079999999999927e+03,1.259152000000000049e+00,1.083382999999999985e+00,1.081004000000000076e+00,1.114084000000000074e+00,1.238183999999999951e+00,1.127345000000000041e+00,1.261808999999999958e+00,1.207894999999999941e+00,1.171607000000000065e+00
2.501339999999999691e+03,1.235238999999999976e+00,1.060338000000000003e+00,1.116713000000000067e+00,1.113596000000000030e+00,1.026337000000000055e+00,1.267214999999999980e+00,1.091490000000000071e+00,1.152751999999999999e+00,1.132959999999999967e+00
2.501590000000000146e+03,1.254915000000000003e+00,1.275192000000000103e+00,1.165826000000000029e+00,1.083396000000000026e+00,1.161990000000000078e+00,1.120992999999999906e+00,9.509452000000000460e-01,1.178658999999999901e+00,1.148989524999999956e+00
2.501849999999999909e+03,1.123475999999999919e+00,1.136864000000000097e+00,1.167097000000000051e+00,1.142657000000000034e+00,1.070243000000000055e+00,1.027479000000000031e+00,1.086594000000000060e+00,9.222789999999999599e-01,1.084586124999999956e+00
2.502099999999999909e+03,1.099331999999999976e+00,1.116816999999999949e+00,1.102243000000000084e+00,1.224698999999999982e+00,1.119064000000000059e+00,1.183543999999999929e+00,1.110719000000000012e+00,1.287652999999999937e+00,1.155508874999999991e+00
2.502349999999999909e+03,1.001805999999999974e+00,1.042095999999999911e+00,1.189187999999999912e+00,1.116300000000000070e+00,1.064016999999999991e+00,1.069968000000000030e+00,1.024726000000000026e+00,1.007543000000000077e+00,1.064455499999999999e+00
2.502609999999999673e+03,1.008780999999999928e+00,1.063784000000000063e+00,1.006833000000000089e+00,1.097774000000000028e+00,1.091599999999999904e+00,1.126060999999999979e+00,1.079860999999999960e+00,1.235570999999999975e+00,1.088783124999999963e+00
2.502860000000000127e+03,9.722368000000000121e-01,9.526837000000000222e-01,1.164924999999999988e+00,1.120300000000000074e+00,1.019087999999999994e+00,1.031481000000000092e+00,9.415335000000000232e-01,1.302497000000000016e+00,1.063093125000000194e+00
2.503119999999999891e+03,1.099709999999999965e+00,9.894287000000000498e-01,9.777517999999999487e-01,1.065180999999999933e+00,9.693330999999999475e-01,1.092791999999999986e+00,8.971048000000000355e-01,1.277647999999999895e+00,1.046118674999999998e+00
2.503369999999999891e+03,1.057903000000000038e+00,9.220169000000000281e-01,1.006016999999999939e+00,1.143739999999999979e+00,1.029876000000000014e+00,9.383192999999999673e-01,1.088140000000000107e+00,1.028818999999999928e+00,1.026853899999999875e+00
2.503620000000000346e+03,1.020518000000000036e+00,1.070092999999999961e+00,9.690374999999999961e-01,9.445065999999999740e-01,8.803334999999999910e-01,1.185909000000000102e+00,1.025987999999999900e+00,1.050010000000000110e+00,1.018299449999999995e+00
2.503880000000000109e+03,1.022331000000000101e+00,1.139153000000000082e+00,1.030945999999999918e+00,9.100799000000000527e-01,1.044035999999999964e+00,1.054448000000000052e+00,9.594667999999999530e-01,9.996958999999999707e-01,1.020019575000000067e+00
2.504130000000000109e+03,9.551528999999999714e-01,9.032976000000000338e-01,9.598761000000000099e-01,1.076982000000000106e+00,1.070046999999999970e+00,1.087896999999999892e+00,9.367993000000000015e-01,1.004699000000000009e+00,9.993438624999999575e-01
2.504389999999999873e+03,1.100057000000000063e+00,9.475303000000000475e-01,9.674194999999999878e-01,1.059708000000000094e+00,1.034445000000000059e+00,1.069005999999999901e+00,1.039341000000000070e+00,9.097851000000000132e-01,1.015911487500000154e+00
2.504640000000000327e+03,8.910922000000000009e-01,1.004030999999999896e+00,9.672279000000000293e-01,9.643357000000000179e-01,1.042778999999999900e+00,1.044499999999999984e+00,1.019320000000000004e+00,9.352496999999999616e-01,9.835669375000000159e-01
2.504900000000000091e+03,9.138089999999999824e-01,9.961035000000000306e-01,1.050794999999999924e+00,9.921008000000000049e-01,9.290340999999999738e-01,8.932252999999999998e-01,1.026175000000000059e+00,9.688037000000000454e-01,9.712558000000000025e-01
2.505150000000000091e+03,9.435476000000000418e-01,9.531684000000000268e-01,8.986345000000000027e-01,9.175910000000000455e-01,9.317895000000000483e-01,9.220941999999999750e-01,9.040321000000000051e-01,9.080770000000000231e-01,9.223667875000001182e-01
2.505409999999999854e+03,1.015309000000000017e+00,8.407109999999999861e-01,1.038737999999999939e+00,8.594627999999999712e-01,9.077591000000000410e-01,9.507077999999999918e-01,9.637316000000000216e-01,9.119353000000000042e-01,9.360443249999998994e-01
2.505660000000000309e+03,8.463454999999999728e-01,9.603131000000000306e-01,8.262374999999999581e-01,9.665302999999999534e-01,1.086894999999999945e+00,8.641687000000000118e-01,8.683030000000000470e-01,9.213426000000000116e-01,9.175169624999999218e-01
2.505920000000000073e+03,9.539646000000000514e-01,9.286096000000000350e-01,9.983383000000000118e-01,8.292270000000000474e-01,8.983261999999999636e-01,8.652649000000000035e-01,9.920639999999999459e-01,9.141635999999999651e-01,9.224947749999999891e-01
2.506180000000000291e+03,8.095388000000000028e-01,9.905399000000000287e-01,8.702988000000000390e-01,8.374036000000000257e-01,8.272815999999999503e-01,8.782164999999999555e-01,9.173850000000000060e-01,8.759103000000000305e-01,8.758218125000000187e-01
2.506429999999999836e+03,8.229573999999999501e-01,9.602534000000000347e-01,1.018861000000000017e+00,9.713443000000000493e-01,1.005671999999999899e+00,7.558409000000000377e-01,8.115086999999999717e-01,9.263799999999999812e-01,9.091022125000000065e-01
2.506690000000000055e+03,8.886076000000000530e-01,8.678725999999999940e-01,1.090626000000000095e+00,8.632927000000000239e-01,8.346518000000000548e-01,8.792301000000000144e-01,8.468413000000000190e-01,8.481081999999999788e-01,8.899037874999999875e-01
2.506940000000000055e+03,9.809485000000000010e-01,9.338077999999999657e-01,8.548215999999999593e-01,9.267233000000000276e-01,9.198646000000000322e-01,8.901620000000000088e-01,8.856859999999999733e-01,1.021943999999999964e+00,9.267447250000000469e-01
2.507200000000000273e+03,9.014860999999999569e-01,8.051741999999999511e-01,1.057102999999999904e+00,8.596184999999999521e-01,9.963146000000000502e-01,8.266052999999999873e-01,8.260836000000000290e-01,1.102716000000000030e+00,9.218876624999999825e-01
2.507449999999999818e+03,9.237784999999999469e-01,8.727650000000000130e-01,8.408347000000000460e-01,8.943991999999999498e-01,9.033023999999999498e-01,9.225071000000000243e-01,8.744049000000000404e-01,9.627691999999999917e-01,8.993451249999999675e-01
2.507710000000000036e+03,9.599524000000000390e-01,7.688692000000000304e-01,8.336957999999999869e-01,8.737346999999999753e-01,8.505213999999999830e-01,8.309750999999999665e-01,1.033644000000000007e+00,7.979028999999999705e-01,8.686619374999999810e-01
2.507969999999999800e+03,8.750731999999999955e-01,7.571752999999999956e-01,8.935606000000000382e-01,9.722857999999999778e-01,8.611438999999999622e-01,9.402188999999999686e-01,9.160496999999999668e-01,8.414468000000000503e-01,8.821192749999999805e-01
2.508220000000000255e+03,7.924240000000000173e-01,8.673729000000000022e-01,8.525011000000000116e-01,8.808989000000000402e-01,7.801544000000000256e-01,9.615947000000000244e-01,9.804673000000000416e-01,8.975340000000000540e-01,8.766184125000000549e-01
2.508480000000000018e+03,8.815163000000000304e-01,8.981293000000000193e-01,8.742088999999999555e-01,7.672617999999999938e-01,8.207545000000000535e-01,8.586201999999999446e-01,8.681330999999999909e-01,7.766667999999999905e-01,8.431613624999999557e-01
2.508739999999999782e+03,8.793326000000000198e-01,9.300192000000000458e-01,8.956539999999999502e-01,8.682693999999999690e-01,9.276790000000000314e-01,8.150051999999999852e-01,8.517696999999999630e-01,8.544340000000000268e-01,8.777703875000000266e-01
2.508989999999999782e+03,7.999783000000000310e-01,8.192471999999999532e-01,7.865191999999999739e-01,8.378141999999999534e-01,8.852343999999999768e-01,8.483714999999999451e-01,8.434504999999999919e-01,8.177318000000000087e-01,8.297933874999999793e-01
2.509250000000000000e+03,8.918099000000000443e-01,7.470624000000000153e-01,8.328938999999999648e-01,8.497428999999999677e-01,7.651278999999999719e-01,7.891021000000000285e-01,7.890848000000000306e-01,7.971519999999999717e-01,8.077469874999999577e-01
2.509510000000000218e+03,7.816906999999999606e-01,8.761807000000000345e-01,8.706393999999999522e-01,7.748365999999999865e-01,8.345312999999999759e-01,8.028946000000000138e-01,8.808627999999999458e-01,7.519495000000000484e-01,8.216982000000000452e-01
2.509760000000000218e+03,7.501735000000000486e-01,9.306381999999999710e-01,8.295799000000000367e-01,9.159981999999999847e-01,8.083327999999999625e-01,7.758576999999999835e-01,8.248535000000000172e-01,8.547981000000000051e-01,8.362789874999998485e-01
2.510019999999999982e+03,8.372711000000000459e-01,8.036900999999999629e-01,8.531326999999999661e-01,7.831618999999999664e-01,9.450393000000000265e-01,8.604671999999999876e-01,8.045248000000000399e-01,7.919524999999999482e-01,8.349049500000000901e-01
2.510279999999999745e+03,7.721609999999999863e-01,8.337826000000000404e-01,8.044303999999999899e-01,8.474137999999999948e-01,9.224845000000000406e-01,8.852666000000000146e-01,9.356257999999999520e-01,8.432389000000000134e-01,8.555504500000000734e-01
2.510530000000000200e+03,9.228370999999999658e-01,8.670522999999999980e-01,8.992803000000000324e-01,8.702092000000000160e-01,8.535477999999999676e-01,8.703554000000000013e-01,8.180475999999999859e-01,7.387230000000000185e-01,8.550065875000000259e-01
2.510789999999999964e+03,8.774421000000000026e-01,8.491383999999999599e-01,8.558719000000000188e-01,8.070121000000000100e-01,8.186314999999999564e-01,7.620200999999999780e-01,8.964493000000000045e-01,9.666274999999999729e-01,8.541491124999998075e-01
2.511050000000000182e+03,6.683029000000000330e-01,7.708083000000000018e-01,9.551640999999999604e-01,8.343382999999999772e-01,8.709607999999999794e-01,8.307649000000000283e-01,7.754843000000000153e-01,7.897910000000000208e-01,8.119518250000000714e-01
2.511299999999999727e+03,9.280686999999999687e-01,7.224334999999999507e-01,8.373787999999999787e-01,8.421397000000000466e-01,9.464169999999999527e-01,7.520191999999999988e-01,9.250163999999999609e-01,8.545293999999999945e-01,8.510003374999999259e-01
2.511559999999999945e+03,8.789622000000000268e-01,7.705248999999999571e-01,8.316449000000000202e-01,8.707188999999999623e-01,9.229060999999999515e-01,9.446111999999999842e-01,9.278568999999999845e-01,8.209788000000000086e-01,8.710254874999999730e-01
2.511820000000000164e+03,9.391416000000000208e-01,8.729664000000000312e-01,7.624412999999999885e-01,8.211211999999999955e-01,9.030314000000000396e-01,8.357953000000000188e-01,7.925735000000000419e-01,7.779932999999999987e-01,8.381330000000000169e-01
2.512079999999999927e+03,7.984966999999999482e-01,8.393388000000000515e-01,8.246052999999999855e-01,8.656996000000000135e-01,8.084306999999999466e-01,8.198929999999999829e-01,9.053754999999999997e-01,9.177184000000000452e-01,8.474447499999999689e-01
2.512340000000000146e+03,6.799560000000000048e-01,8.013333999999999735e-01,1.018874999999999975e+00,8.754195000000000171e-01,8.563106999999999802e-01,8.259821999999999997e-01,7.409164999999999779e-01,8.006695999999999813e-01,8.249328625000000859e-01
2.512589999999999691e+03,8.294236000000000386e-01,9.121053000000000077e-01,9.545112000000000041e-01,7.579666000000000459e-01,7.580436999999999870e-01,9.049905999999999784e-01,8.809032999999999447e-01,8.243629000000000095e-01,8.527884000000000020e-01
2.512849999999999909e+03,9.074430999999999470e-01,8.640094000000000385e-01,8.865564999999999696e-01,8.596044000000000462e-01,7.886537999999999604e-01,8.171675999999999940e-01,8.309067999999999454e-01,8.428894999999999582e-01,8.496538875000000379e-01
2.513110000000000127e+03,8.998038999999999898e-01,8.299045000000000449e-01,7.940057999999999838e-01,7.662352999999999525e-01,7.321493999999999502e-01,7.878707000000000349e-01,8.195447000000000148e-01,6.955615000000000547e-01,7.906344749999999477e-01
2.513369999999999891e+03,7.816984000000000155e-01,8.306727000000000416e-01,8.118248000000000131e-01,7.412381999999999582e-01,8.712242999999999515e-01,7.302041999999999700e-01,7.686345999999999457e-01,7.829449000000000547e-01,7.898052625000000493e-01
2.513630000000000109e+03,8.694558000000000009e-01,7.640067000000000386e-01,7.600569000000000353e-01,8.768850000000000255e-01,7.457726000000000077e-01,7.655338999999999894e-01,8.570136999999999894e-01,7.787034000000000455e-01,8.021785000000002386e-01
2.513880000000000109e+03,8.821181999999999634e-01,8.140192000000000538e-01,7.427205000000000057e-01,8.649350999999999567e-01,8.332138999999999518e-01,7.425663999999999598e-01,7.699626000000000525e-01,8.792396999999999574e-01,8.160969500000000432e-01
2.514139999999999873e+03,8.531897999999999982e-01,8.092909999999999826e-01,8.121441000000000354e-01,9.113824999999999843e-01,8.655479000000000367e-01,6.988081000000000431e-01,9.180728999999999695e-01,7.336413000000000517e-01,8.252597000000001515e-01
2.514400000000000091e+03,7.955491000000000090e-01,8.336632999999999960e-01,8.023086000000000384e-01,1.051447000000000020e+00,7.718355999999999550e-01,9.177920000000000522e-01,8.043223999999999929e-01,8.212441000000000324e-01,8.497702625000000953e-01
2.514660000000000309e+03,7.929332999999999521e-01,9.641613999999999463e-01,7.923168999999999906e-01,7.918836000000000208e-01,8.545190000000000285e-01,8.639885000000000481e-01,8.667896999999999963e-01,8.423735999999999446e-01,8.461207500000000881e-01
2.514920000000000073e+03,7.895689999999999653e-01,7.350290999999999908e-01,8.080992000000000175e-01,8.636890999999999874e-01,8.633722000000000341e-01,9.608889000000000458e-01,6.936278000000000166e-01,9.211778000000000466e-01,8.294316374999998187e-01
2.515179999999999836e+03,7.017984999999999918e-01,8.582817999999999836e-01,7.628740999999999994e-01,8.261262999999999801e-01,8.425038000000000249e-01,8.520955999999999531e-01,8.100359000000000309e-01,8.457160000000000233e-01,8.124290000000000678e-01
2.515440000000000055e+03,7.989983000000000501e-01,7.779454999999999565e-01,9.281411999999999995e-01,8.345789999999999598e-01,8.347873000000000099e-01,6.960653999999999453e-01,9.369853999999999683e-01,7.088451999999999531e-01,8.145434125000000636e-01
2.515699999999999818e+03,7.997081999999999802e-01,8.381157000000000190e-01,9.093854999999999578e-01,7.911899000000000015e-01,8.890588000000000379e-01,8.776834000000000024e-01,7.951129999999999587e-01,7.516981000000000357e-01,8.314940749999999436e-01
