energy,s035,s036,s037,s038,mean
2.511050000000000182e+03,8.616230000000000278e-01,9.174539999999999917e-01,8.913385000000000336e-01,1.033199999999999896e+00,9.259038749999999318e-01
2.511299999999999727e+03,9.205491000000000090e-01,8.236723000000000239e-01,8.154240000000000377e-01,8.729947000000000124e-01,8.581600249999999930e-01
2.511559999999999945e+03,7.862622999999999696e-01,8.864532999999999996e-01,6.850686000000000275e-01,7.579053000000000040e-01,7.789223750000000557e-01
2.511820000000000164e+03,8.900810000000000111e-01,7.945569000000000104e-01,9.132373000000000296e-01,8.419370999999999938e-01,8.599530749999999557e-01
2.512079999999999927e+03,9.615032000000000023e-01,9.117201999999999806e-01,8.819983000000000128e-01,7.358573999999999948e-01,8.727697749999999699e-01
2.512340000000000146e+03,8.716865999999999781e-01,9.440532999999999841e-01,8.664387999999999534e-01,8.174145000000000438e-01,8.748983000000000176e-01
2.512589999999999691e+03,8.977500000000000480e-01,8.741636000000000406e-01,8.133158999999999805e-01,9.219597999999999960e-01,8.767973250000000718e-01
2.512849999999999909e+03,7.750392000000000392e-01,7.384665000000000257e-01,7.492999000000000187e-01,7.820458000000000132e-01,7.612128500000000519e-01
2.513110000000000127e+03,9.299762999999999780e-01,8.610801000000000149e-01,8.570910999999999946e-01,7.519757000000000247e-01,8.500307999999999753e-01
2.513369999999999891e+03,7.949458999999999831e-01,8.822008000000000072e-01,8.105025999999999620e-01,9.188283999999999896e-01,8.516194249999999855e-01
2.513630000000000109e+03,7.736716999999999622e-01,8.186046999999999629e-01,8.215457999999999927e-01,7.100022000000000277e-01,7.809560999999999309e-01
2.513880000000000109e+03,9.271658000000000399e-01,8.490313000000000443e-01,8.099323999999999968e-01,8.389579000000000342e-01,8.562718500000000565e-01
2.514139999999999873e+03,7.718884000000000301e-01,8.610092000000000301e-01,7.626838000000000228e-01,7.892721000000000320e-01,7.962133750000000010e-01
2.514400000000000091e+03,9.059104999999999519e-01,8.442756000000000149e-01,7.576498000000000399e-01,8.834060000000000246e-01,8.478104749999999523e-01
2.514660000000000309e+03,8.509229000000000376e-01,8.072222000000000008e-01,9.055024999999999880e-01,8.263281999999999572e-01,8.474939499999999404e-01
2.514920000000000073e+03,9.428252000000000299e-01,8.262876000000000110e-01,9.638993999999999618e-01,9.012734000000000023e-01,9.085714000000000290e-01
2.515179999999999836e+03,7.809627000000000097e-01,7.837484999999999591e-01,9.500579000000000107e-01,9.309134999999999494e-01,8.614206500000000100e-01
2.515440000000000055e+03,8.907047999999999632e-01,9.606592999999999938e-01,9.167108000000000478e-01,8.267847000000000390e-01,8.987149000000000942e-01
2.515699999999999818e+03,8.508221000000000256e-01,8.299092999999999609e-01,9.048123000000000138e-01,7.697966000000000530e-01,8.388350749999999856e-01
