energy,s004,s005,s006,s007,s008,s009,s010,mean
2.473750000000000000e+03,5.707385000000000375e-01,6.306802000000000241e-01,6.486505000000000187e-01,5.885576000000000141e-01,5.240164000000000488e-01,5.861747999999999958e-01,5.147448999999999497e-01,5.805089857142858856e-01
2.473990000000000236e+03,5.766143000000000240e-01,6.925759000000000221e-01,6.885771000000000530e-01,5.460977999999999666e-01,4.547027000000000152e-01,5.242976999999999776e-01,4.475597000000000047e-01,5.614893142857143582e-01
2.474230000000000018e+03,5.412529000000000368e-01,6.333828000000000236e-01,5.185794000000000237e-01,4.420548000000000255e-01,4.264454999999999774e-01,4.718768999999999880e-01,5.222717999999999527e-01,5.079805857142857262e-01
2.474479999999999563e+03,5.166482999999999493e-01,6.150128000000000261e-01,6.211088999999999638e-01,5.449960000000000360e-01,4.423601999999999812e-01,4.443003999999999842e-01,4.210253999999999941e-01,5.150645714285714272e-01
2.474720000000000255e+03,4.409259999999999846e-01,5.389030000000000209e-01,5.440631999999999691e-01,4.761685999999999974e-01,4.096290000000000209e-01,4.283042000000000238e-01,4.563327999999999829e-01,4.706181142857142063e-01
2.474960000000000036e+03,4.959534999999999916e-01,5.289300000000000113e-01,4.948654000000000108e-01,5.065191999999999473e-01,3.907915000000000139e-01,3.602487999999999801e-01,4.175008000000000052e-01,4.564013142857143435e-01
2.475210000000000036e+03,4.501305999999999918e-01,4.622395000000000254e-01,4.074645000000000072e-01,4.396256000000000053e-01,3.909210000000000185e-01,3.161772999999999945e-01,4.023352000000000039e-01,4.098419571428571495e-01
2.475449999999999818e+03,3.734854000000000229e-01,5.195644999999999847e-01,4.975005000000000122e-01,3.928927999999999865e-01,3.177550000000000097e-01,3.123304000000000080e-01,3.311098000000000097e-01,3.920911999999999731e-01
2.475699999999999818e+03,4.567552999999999752e-01,4.940432000000000157e-01,4.295859000000000205e-01,4.438478000000000145e-01,3.705822999999999756e-01,3.615890999999999966e-01,3.371209000000000011e-01,4.133606428571429126e-01
2.475940000000000055e+03,4.344829000000000052e-01,4.932283000000000084e-01,4.372654000000000263e-01,4.690084999999999948e-01,3.344371999999999900e-01,3.740850000000000009e-01,3.580861000000000183e-01,4.143704857142856968e-01
