energy,s034,s035,s036,s037,mean
2.511050000000000182e+03,7.751521999999999579e-01,8.217870000000000452e-01,7.580879000000000367e-01,8.041527000000000536e-01,7.897949499999999956e-01
2.511299999999999727e+03,8.892624999999999558e-01,7.506703999999999599e-01,8.754613999999999452e-01,7.753088999999999675e-01,8.226757999999998461e-01
2.511559999999999945e+03,7.969832000000000027e-01,7.941055000000000197e-01,8.712923000000000195e-01,8.270990000000000286e-01,8.223700000000000454e-01
2.511820000000000164e+03,7.664963999999999666e-01,9.009519999999999751e-01,8.104909999999999615e-01,8.458679999999999533e-01,8.309518499999999364e-01
2.512079999999999927e+03,8.890789000000000053e-01,8.103147000000000544e-01,7.957026000000000376e-01,8.147798000000000540e-01,8.274690000000000101e-01
2.512340000000000146e+03,7.934974000000000194e-01,8.661638999999999866e-01,8.482659000000000171e-01,8.666053000000000228e-01,8.436331249999999837e-01
2.512589999999999691e+03,8.892588000000000159e-01,9.051251999999999631e-01,8.055816000000000088e-01,8.203304999999999625e-01,8.550740249999999598e-01
2.512849999999999909e+03,9.260859000000000174e-01,8.275806999999999469e-01,8.113848999999999645e-01,8.590864000000000278e-01,8.560344749999999614e-01
2.513110000000000127e+03,8.959652000000000172e-01,9.974317999999999795e-01,7.837357999999999825e-01,8.245219000000000298e-01,8.754136750000000022e-01
2.513369999999999891e+03,8.662328000000000250e-01,7.676271000000000067e-01,7.503300999999999998e-01,8.523604000000000180e-01,8.091376000000001234e-01
2.513630000000000109e+03,9.649366999999999805e-01,8.482644999999999769e-01,8.100775000000000059e-01,8.000534000000000256e-01,8.558330250000000250e-01
2.513880000000000109e+03,7.780846000000000151e-01,9.463778000000000468e-01,8.969335999999999975e-01,8.686867999999999812e-01,8.725207000000000379e-01
2.514139999999999873e+03,8.684401000000000481e-01,8.742836999999999970e-01,7.837758000000000225e-01,8.864079999999999737e-01,8.532269000000000103e-01
2.514400000000000091e+03,8.113249000000000155e-01,7.739635000000000264e-01,7.852966999999999587e-01,7.981418000000000124e-01,7.921817250000000588e-01
2.514660000000000309e+03,8.418457000000000301e-01,7.914647999999999683e-01,8.420157000000000336e-01,8.483813999999999522e-01,8.309269000000000238e-01
2.514920000000000073e+03,8.687842999999999538e-01,8.097092000000000178e-01,8.421157000000000226e-01,8.202171999999999796e-01,8.352066000000000212e-01
2.515179999999999836e+03,9.833387999999999574e-01,7.623980000000000201e-01,8.714056999999999498e-01,8.469512999999999625e-01,8.660234499999999169e-01
2.515440000000000055e+03,7.869525000000000547e-01,1.006963000000000052e+00,7.872445000000000137e-01,6.969731000000000121e-01,8.195332750000000610e-01
2.515699999999999818e+03,8.898296999999999457e-01,8.518164999999999765e-01,8.694646000000000319e-01,8.546259999999999968e-01,8.664342000000000432e-01
