energy,s026,s027,s028,s029,s030,mean
2.503880000000000109e+03,1.075024999999999897e+00,1.002018000000000075e+00,9.282934999999999937e-01,1.017657999999999952e+00,1.025741999999999932e+00,1.009747299999999903e+00
2.504130000000000109e+03,1.003517999999999910e+00,9.519263000000000030e-01,1.046867999999999910e+00,9.478632999999999642e-01,8.327369000000000021e-01,9.565825000000000022e-01
2.504389999999999873e+03,1.013468000000000035e+00,8.964896999999999450e-01,1.055202999999999891e+00,1.029759000000000091e+00,1.079660000000000064e+00,1.014915940000000294e+00
2.504640000000000327e+03,9.128644000000000203e-01,9.600300999999999974e-01,1.004861999999999922e+00,9.114261000000000168e-01,1.018305000000000016e+00,9.614975199999999944e-01
2.504900000000000091e+03,1.066969000000000056e+00,1.020019000000000009e+00,9.890035000000000354e-01,1.071604999999999919e+00,1.003581000000000056e+00,1.030235499999999860e+00
2.505150000000000091e+03,8.840951999999999700e-01,9.861965999999999788e-01,1.064621000000000040e+00,1.003174999999999928e+00,8.443572000000000299e-01,9.564890000000000336e-01
2.505409999999999854e+03,1.032359000000000027e+00,1.011066000000000020e+00,9.976123000000000074e-01,9.356754999999999933e-01,1.036559000000000008e+00,1.002654359999999967e+00
2.505660000000000309e+03,8.549851000000000534e-01,9.430294000000000176e-01,8.456599999999999673e-01,8.832782000000000133e-01,9.235409999999999453e-01,8.900987399999999994e-01
2.505920000000000073e+03,9.729723000000000122e-01,1.015508000000000077e+00,9.074343000000000270e-01,9.028705999999999676e-01,9.213599000000000094e-01,9.440290199999999965e-01
2.506180000000000291e+03,7.900068999999999564e-01,9.478847999999999718e-01,8.780734000000000039e-01,8.864450000000000385e-01,8.745954999999999702e-01,8.754011200000000326e-01
2.506429999999999836e+03,8.527761000000000369e-01,9.429811000000000165e-01,9.538185999999999609e-01,8.934037999999999702e-01,8.826203000000000243e-01,9.051199800000000462e-01
2.506690000000000055e+03,8.545918000000000125e-01,1.119077000000000099e+00,8.545097999999999860e-01,7.856887000000000176e-01,9.169604000000000088e-01,9.061655400000001581e-01
2.506940000000000055e+03,9.126218999999999859e-01,9.135248999999999731e-01,8.665994999999999671e-01,9.355955999999999717e-01,9.834443000000000490e-01,9.223572399999999671e-01
2.507200000000000273e+03,9.182261999999999924e-01,8.698403999999999581e-01,1.002091000000000065e+00,9.700237000000000442e-01,8.973077000000000414e-01,9.314978000000000424e-01
2.507449999999999818e+03,9.533142999999999478e-01,8.454118999999999939e-01,9.048905000000000420e-01,9.147058999999999607e-01,9.271439999999999682e-01,9.090933199999999825e-01
2.507710000000000036e+03,8.602092999999999545e-01,9.543194999999999872e-01,9.004588999999999510e-01,9.342184999999999517e-01,8.695707000000000297e-01,9.037553799999999971e-01
2.507969999999999800e+03,7.878568999999999711e-01,8.429980000000000251e-01,9.627955999999999737e-01,8.803043999999999869e-01,8.962580999999999465e-01,8.740425999999998918e-01
2.508220000000000255e+03,9.469364999999999588e-01,8.680541999999999980e-01,8.996623000000000259e-01,8.993246999999999769e-01,8.601984999999999770e-01,8.948352400000001428e-01
2.508480000000000018e+03,8.546835999999999878e-01,9.602439000000000391e-01,8.441537999999999542e-01,9.160165000000000113e-01,8.263646999999999521e-01,8.802925000000000333e-01
2.508739999999999782e+03,8.602748999999999535e-01,8.849099999999999744e-01,8.319168000000000118e-01,8.348860000000000170e-01,8.146995999999999682e-01,8.453374599999999850e-01
2.508989999999999782e+03,8.893062999999999940e-01,8.887515000000000276e-01,7.615269999999999539e-01,8.980340999999999463e-01,8.001983999999999764e-01,8.475634599999999352e-01
2.509250000000000000e+03,9.472707999999999684e-01,9.153869999999999507e-01,8.886169000000000429e-01,8.407470999999999695e-01,7.823025999999999591e-01,8.748648800000001780e-01
2.509510000000000218e+03,8.026773999999999853e-01,8.289767999999999581e-01,8.710847000000000451e-01,9.340389000000000053e-01,9.597196999999999534e-01,8.792994999999999006e-01
2.509760000000000218e+03,8.320168999999999482e-01,9.481882000000000366e-01,8.076636000000000370e-01,7.246694999999999665e-01,8.573399000000000436e-01,8.339756200000000286e-01
2.510019999999999982e+03,9.371304000000000300e-01,8.987104999999999677e-01,7.633008999999999489e-01,8.398090000000000277e-01,8.049180000000000224e-01,8.487737599999999327e-01
2.510279999999999745e+03,8.694975000000000342e-01,7.983204999999999885e-01,8.921312999999999604e-01,8.205957999999999863e-01,7.915259000000000045e-01,8.344141999999999948e-01
2.510530000000000200e+03,9.421121000000000079e-01,8.941103000000000245e-01,8.155225999999999864e-01,9.104813999999999963e-01,8.605483000000000438e-01,8.845549399999999007e-01
2.510789999999999964e+03,8.336031999999999886e-01,9.026555000000000550e-01,9.332137999999999822e-01,8.693273999999999724e-01,9.898611999999999966e-01,9.057322199999999768e-01
2.511050000000000182e+03,9.329222000000000348e-01,7.515739000000000170e-01,7.663535000000000208e-01,8.797987999999999920e-01,8.517940000000000511e-01,8.364884800000000897e-01
2.511299999999999727e+03,8.663971000000000311e-01,7.903339999999999810e-01,9.165117000000000402e-01,8.345067999999999930e-01,7.576697999999999489e-01,8.330838799999998878e-01
2.511559999999999945e+03,8.925311999999999690e-01,8.100243999999999778e-01,9.433422000000000196e-01,8.011631000000000169e-01,8.735682000000000169e-01,8.641258200000001555e-01
2.511820000000000164e+03,7.430676000000000503e-01,9.348636000000000168e-01,8.773771999999999682e-01,8.131380000000000274e-01,8.614863000000000381e-01,8.459865399999999536e-01
2.512079999999999927e+03,9.425708999999999893e-01,7.676089999999999858e-01,9.032571000000000350e-01,6.612751999999999519e-01,9.341192000000000384e-01,8.417662800000000889e-01
2.512340000000000146e+03,7.460501000000000493e-01,8.965862999999999472e-01,8.865416000000000407e-01,9.555540000000000145e-01,8.448932000000000109e-01,8.659250400000001457e-01
2.512589999999999691e+03,7.291583000000000370e-01,8.313148000000000204e-01,8.738359999999999461e-01,8.035647000000000206e-01,9.600771000000000166e-01,8.395901800000000748e-01
2.512849999999999909e+03,8.444449000000000538e-01,9.133869000000000016e-01,8.821101000000000081e-01,7.264789999999999859e-01,8.932432000000000150e-01,8.519328200000000351e-01
2.513110000000000127e+03,9.160827999999999749e-01,8.345080999999999749e-01,8.467980000000000507e-01,7.642535000000000300e-01,1.017308000000000101e+00,8.757900800000000263e-01
2.513369999999999891e+03,9.378908000000000245e-01,8.654815999999999621e-01,8.233213999999999810e-01,8.329765999999999559e-01,8.344713999999999743e-01,8.588283600000000684e-01
2.513630000000000109e+03,8.806998000000000326e-01,8.472946999999999562e-01,6.984405999999999670e-01,8.682163999999999993e-01,8.422058999999999518e-01,8.273714800000000480e-01
2.513880000000000109e+03,8.271924999999999972e-01,9.213595999999999453e-01,9.109353999999999507e-01,7.884961999999999804e-01,8.629527999999999643e-01,8.621873000000001008e-01
2.514139999999999873e+03,8.402891000000000110e-01,8.656886000000000303e-01,8.931287999999999450e-01,8.853539000000000270e-01,9.904195000000000082e-01,8.949759800000001153e-01
2.514400000000000091e+03,8.323315000000000019e-01,8.316183000000000325e-01,8.495492999999999517e-01,7.443284000000000011e-01,8.863499000000000239e-01,8.288354800000000688e-01
2.514660000000000309e+03,8.262355000000000116e-01,9.112213000000000118e-01,8.631453000000000042e-01,9.463996999999999549e-01,9.522532000000000219e-01,8.998509999999999565e-01
2.514920000000000073e+03,9.173544999999999616e-01,8.165487999999999635e-01,8.295738000000000278e-01,7.665885999999999534e-01,7.362602999999999787e-01,8.132652000000000214e-01
2.515179999999999836e+03,8.462344000000000532e-01,9.873551999999999884e-01,9.343785999999999481e-01,8.693073999999999524e-01,8.120494999999999797e-01,8.898650199999998955e-01
2.515440000000000055e+03,7.873586999999999669e-01,9.393603000000000369e-01,8.096784999999999677e-01,7.998724000000000389e-01,9.211960999999999622e-01,8.514931999999999501e-01
2.515699999999999818e+03,8.311844000000000454e-01,1.037342999999999904e+00,8.030311999999999450e-01,7.602951000000000015e-01,8.872356999999999605e-01,8.638178800000000379e-01
