energy,s048,s049,s050,s051,s052,s053,s054,mean
2.494519999999999982e+03,1.224879000000000051e+00,1.136060999999999988e+00,1.154881000000000046e+00,1.218312999999999979e+00,9.934644000000000252e-01,1.185416999999999943e+00,1.190676000000000068e+00,1.157670200000000094e+00
2.494769999999999982e+03,1.061118000000000006e+00,1.210790999999999951e+00,1.169381999999999922e+00,1.132919000000000009e+00,1.258869999999999933e+00,1.109645999999999910e+00,1.165605000000000002e+00,1.158333000000000057e+00
2.495019999999999982e+03,9.852134000000000169e-01,1.270502999999999938e+00,1.172398999999999969e+00,1.278474000000000110e+00,1.266021999999999981e+00,1.242844000000000060e+00,1.237427999999999972e+00,1.207554771428571261e+00
2.495269999999999982e+03,1.256153999999999993e+00,1.137944999999999984e+00,1.027563999999999922e+00,1.061458000000000013e+00,1.256758000000000042e+00,1.173991000000000007e+00,9.988932000000000366e-01,1.130394742857143031e+00
2.495530000000000200e+03,1.182277000000000022e+00,1.259233000000000047e+00,1.235554000000000041e+00,9.959837999999999747e-01,1.055582000000000020e+00,1.091153999999999957e+00,1.208139000000000074e+00,1.146846114285714036e+00
2.495779999999999745e+03,1.070265000000000022e+00,1.132698999999999900e+00,1.143316999999999917e+00,1.300610000000000044e+00,1.278434000000000070e+00,1.077846000000000082e+00,1.206612000000000018e+00,1.172826142857142928e+00
2.496030000000000200e+03,1.210949000000000053e+00,1.111720000000000041e+00,1.092100000000000071e+00,1.115687000000000095e+00,1.146301999999999932e+00,1.293066000000000049e+00,1.367977999999999916e+00,1.191114571428571356e+00
2.496280000000000200e+03,1.016308999999999907e+00,1.148671999999999915e+00,1.240164000000000044e+00,1.159550000000000081e+00,1.255120999999999931e+00,1.235287999999999942e+00,1.374044000000000043e+00,1.204164000000000012e+00
2.496529999999999745e+03,1.255147000000000013e+00,1.212722999999999995e+00,1.182773000000000074e+00,1.083941999999999961e+00,1.219087999999999949e+00,1.236917000000000044e+00,1.275951000000000057e+00,1.209505857142856966e+00
2.496789999999999964e+03,1.229495000000000005e+00,1.232718999999999898e+00,1.295083999999999902e+00,1.304866000000000081e+00,1.324991999999999948e+00,1.180609999999999937e+00,1.166597000000000106e+00,1.247766142857142713e+00
2.497039999999999964e+03,1.132484000000000046e+00,1.124014000000000069e+00,1.273557999999999968e+00,1.349641000000000091e+00,1.246766000000000041e+00,1.090988000000000069e+00,1.218237000000000014e+00,1.205098285714285788e+00
2.497289999999999964e+03,1.264991999999999894e+00,1.186546000000000101e+00,1.238266000000000089e+00,1.240804999999999936e+00,1.276562999999999892e+00,1.188209999999999988e+00,1.335442000000000018e+00,1.247260571428571385e+00
2.497539999999999964e+03,1.301179000000000086e+00,1.261508999999999991e+00,1.300762999999999892e+00,1.305830999999999964e+00,1.351196999999999981e+00,1.175408999999999926e+00,1.322923999999999989e+00,1.288401714285714261e+00
2.497789999999999964e+03,1.300200999999999940e+00,1.108171999999999935e+00,1.200552999999999981e+00,1.262353999999999976e+00,1.183986999999999901e+00,1.420449999999999990e+00,1.298089000000000048e+00,1.253400857142857205e+00
2.498050000000000182e+03,1.317107000000000028e+00,1.188539999999999930e+00,1.262512000000000079e+00,1.177716999999999903e+00,1.179224000000000050e+00,1.141402000000000028e+00,1.240224999999999911e+00,1.215246714285714180e+00
2.498300000000000182e+03,1.249487000000000014e+00,1.233413000000000093e+00,1.180471000000000048e+00,1.251649000000000012e+00,1.341107000000000049e+00,1.361699999999999910e+00,1.068340000000000067e+00,1.240881000000000123e+00
2.498549999999999727e+03,1.137612000000000068e+00,1.244909999999999961e+00,1.169410999999999978e+00,1.137399000000000049e+00,1.219298999999999911e+00,1.080227999999999966e+00,1.190790000000000015e+00,1.168521285714285707e+00
2.498800000000000182e+03,1.199794999999999945e+00,1.261970000000000036e+00,1.195858000000000088e+00,1.282065000000000010e+00,1.311866999999999894e+00,1.200844000000000023e+00,1.249567000000000094e+00,1.243138000000000076e+00
2.499059999999999945e+03,1.254909999999999970e+00,1.296818000000000026e+00,1.069971999999999923e+00,1.185394000000000059e+00,1.192957999999999963e+00,1.181853000000000042e+00,1.146606999999999932e+00,1.189787428571428496e+00
2.499309999999999945e+03,1.128722999999999921e+00,1.191977999999999982e+00,1.316149999999999931e+00,1.190314000000000094e+00,1.157316000000000011e+00,1.090724999999999945e+00,1.207624999999999948e+00,1.183261571428571468e+00
2.499559999999999945e+03,1.328950999999999993e+00,1.239100000000000090e+00,1.366403999999999952e+00,1.201089000000000073e+00,1.181124999999999980e+00,1.107412999999999981e+00,1.224639000000000033e+00,1.235531571428571507e+00
2.499820000000000164e+03,1.234083999999999959e+00,1.267622000000000027e+00,1.100789000000000017e+00,1.275260999999999978e+00,1.142687999999999926e+00,1.237756999999999996e+00,1.217673000000000005e+00,1.210839142857142781e+00
2.500070000000000164e+03,1.137180000000000080e+00,1.235489999999999977e+00,1.211676999999999893e+00,1.197859999999999925e+00,1.237052000000000040e+00,1.115644000000000080e+00,1.144209000000000032e+00,1.182730285714285623e+00
2.500319999999999709e+03,1.154698000000000002e+00,1.222871999999999959e+00,1.251862000000000030e+00,1.089070999999999900e+00,1.233168000000000042e+00,1.409917000000000087e+00,1.323352000000000084e+00,1.240705714285714523e+00
2.500579999999999927e+03,1.048713000000000006e+00,1.248774000000000051e+00,1.391626999999999947e+00,1.194701000000000013e+00,1.128007999999999900e+00,1.191545000000000076e+00,1.194801000000000002e+00,1.199738428571428539e+00
2.500829999999999927e+03,1.159229000000000065e+00,1.292720000000000091e+00,1.117790000000000061e+00,1.257657999999999943e+00,1.209314000000000000e+00,1.150376999999999983e+00,1.202009000000000105e+00,1.198442428571428575e+00
2.501079999999999927e+03,1.200579000000000063e+00,9.873513999999999902e-01,1.192855999999999916e+00,1.166547999999999918e+00,1.277149000000000090e+00,1.111528999999999989e+00,1.142867000000000077e+00,1.154125628571428530e+00
2.501339999999999691e+03,1.070243999999999973e+00,1.279468999999999967e+00,1.273925999999999892e+00,1.184938999999999965e+00,1.258966999999999947e+00,1.140368999999999966e+00,1.051447000000000020e+00,1.179908714285714311e+00
2.501590000000000146e+03,1.124285999999999897e+00,1.166832000000000091e+00,1.114632000000000067e+00,1.160476999999999981e+00,1.198269999999999946e+00,1.034041999999999906e+00,1.163084999999999924e+00,1.137374857142857021e+00
2.501849999999999909e+03,1.216356999999999911e+00,1.099631000000000025e+00,1.114476000000000022e+00,1.138379999999999947e+00,1.175932999999999895e+00,1.143275999999999959e+00,1.112571999999999894e+00,1.142946428571428585e+00
2.502099999999999909e+03,1.015079000000000065e+00,1.151691000000000020e+00,1.117266000000000092e+00,1.174751000000000101e+00,1.077152000000000109e+00,9.811936999999999465e-01,1.141426000000000052e+00,1.094079814285714436e+00
2.502349999999999909e+03,1.146349000000000062e+00,1.247770999999999963e+00,1.080707000000000084e+00,1.149300999999999906e+00,1.106791000000000080e+00,1.151804000000000050e+00,1.007214999999999971e+00,1.127134000000000080e+00
2.502609999999999673e+03,9.593821000000000154e-01,1.149510999999999949e+00,1.071614999999999984e+00,1.082489999999999952e+00,1.061644999999999950e+00,1.179191000000000100e+00,1.114984999999999893e+00,1.088402728571428613e+00
2.502860000000000127e+03,1.085396000000000027e+00,1.022860000000000102e+00,1.130627999999999966e+00,1.161473999999999895e+00,1.086438000000000015e+00,9.900892999999999500e-01,1.069231999999999960e+00,1.078016757142857163e+00
2.503119999999999891e+03,1.141143000000000018e+00,9.612908999999999482e-01,1.029306000000000054e+00,9.928169999999999495e-01,1.081839999999999913e+00,1.029681999999999986e+00,9.987433999999999479e-01,1.033546042857142799e+00
2.503369999999999891e+03,9.710176999999999836e-01,9.699548000000000059e-01,9.694289999999999852e-01,1.001104999999999912e+00,9.913458000000000547e-01,1.074737999999999971e+00,1.007463999999999915e+00,9.978648999999999436e-01
2.503620000000000346e+03,1.039371000000000045e+00,1.066742999999999997e+00,9.767223999999999906e-01,9.516493000000000313e-01,8.736241000000000145e-01,9.030681000000000402e-01,9.298893000000000297e-01,9.630095999999997991e-01
2.503880000000000109e+03,1.179673999999999889e+00,1.170717000000000008e+00,8.461273999999999740e-01,9.236891000000000407e-01,1.015943000000000040e+00,1.033088000000000006e+00,1.019646999999999970e+00,1.026983642857142831e+00
2.504130000000000109e+03,9.068711000000000411e-01,9.373688999999999494e-01,9.288477000000000539e-01,1.129992000000000107e+00,1.047625999999999946e+00,8.864326000000000150e-01,9.555310999999999666e-01,9.703813428571429478e-01
2.504389999999999873e+03,9.751598999999999684e-01,9.362618000000000329e-01,1.037037999999999904e+00,1.110681999999999947e+00,1.177165000000000017e+00,1.065631999999999913e+00,9.653511000000000175e-01,1.038184257142857225e+00
2.504640000000000327e+03,1.013662000000000063e+00,9.433991999999999933e-01,9.588782999999999612e-01,8.309265000000000123e-01,9.227518000000000109e-01,9.892750999999999628e-01,9.181067000000000533e-01,9.395713714285713891e-01
2.504900000000000091e+03,9.533701999999999455e-01,9.386615999999999849e-01,9.083765000000000311e-01,9.281302999999999637e-01,8.958175999999999917e-01,8.966678000000000148e-01,1.098427999999999960e+00,9.456360000000000321e-01
2.505150000000000091e+03,9.384409999999999696e-01,8.329619000000000328e-01,1.027946000000000026e+00,9.239053999999999878e-01,9.686339000000000476e-01,1.050923000000000052e+00,9.690978999999999566e-01,9.588441571428570898e-01
2.505409999999999854e+03,1.067790999999999935e+00,8.455521000000000287e-01,9.857719000000000342e-01,8.905695000000000139e-01,9.693625999999999632e-01,1.073213999999999890e+00,8.938992999999999522e-01,9.608800571428571802e-01
2.505660000000000309e+03,1.017891000000000101e+00,8.411100999999999717e-01,9.333795999999999760e-01,9.689119000000000481e-01,8.533013999999999877e-01,9.158249000000000528e-01,9.192057999999999618e-01,9.213749571428573315e-01
2.505920000000000073e+03,9.910023999999999500e-01,9.944612999999999925e-01,9.950339000000000267e-01,8.124588999999999839e-01,8.308674999999999811e-01,8.687726000000000059e-01,1.031565000000000065e+00,9.320230857142856040e-01
2.506180000000000291e+03,9.632870000000000044e-01,1.031984000000000012e+00,8.122660000000000435e-01,8.351281999999999872e-01,7.680810999999999611e-01,8.393462000000000423e-01,8.448208000000000384e-01,8.707018999999999176e-01
2.506429999999999836e+03,9.038435000000000219e-01,8.819679999999999742e-01,9.621283999999999947e-01,8.588865999999999445e-01,8.526928000000000285e-01,9.077085000000000292e-01,8.881542999999999521e-01,8.936260142857143096e-01
2.506690000000000055e+03,9.061662999999999801e-01,8.905906999999999574e-01,9.519459999999999589e-01,8.972738000000000103e-01,7.985389000000000514e-01,8.822387000000000423e-01,8.939991999999999939e-01,8.886790857142857769e-01
2.506940000000000055e+03,8.840601999999999627e-01,9.068870999999999460e-01,8.576907000000000281e-01,9.465592999999999924e-01,8.532712999999999548e-01,8.240608000000000377e-01,8.090948999999999502e-01,8.688034714285713944e-01
2.507200000000000273e+03,9.500262000000000429e-01,8.480687999999999560e-01,8.750390999999999586e-01,1.026175999999999977e+00,9.089428999999999981e-01,9.397712999999999761e-01,8.513079999999999536e-01,9.141903285714284566e-01
2.507449999999999818e+03,8.207765999999999673e-01,9.303139999999999743e-01,8.086263999999999674e-01,8.629955999999999738e-01,8.097408999999999857e-01,8.746914000000000078e-01,8.227615000000000345e-01,8.471294857142857015e-01
2.507710000000000036e+03,8.477440000000000531e-01,8.503515999999999853e-01,7.596117000000000008e-01,8.910251999999999617e-01,8.582600000000000229e-01,9.615812999999999722e-01,8.237035000000000329e-01,8.560396142857141788e-01
2.507969999999999800e+03,8.816222999999999699e-01,7.909969999999999501e-01,8.018286000000000024e-01,7.846686999999999967e-01,8.254957000000000544e-01,8.735005999999999604e-01,8.949698000000000375e-01,8.361546714285713611e-01
2.508220000000000255e+03,9.106537000000000104e-01,8.683807999999999527e-01,9.560174999999999645e-01,8.417398000000000380e-01,9.020534000000000052e-01,9.186792000000000291e-01,8.894674999999999665e-01,8.981416999999999318e-01
2.508480000000000018e+03,8.228189000000000197e-01,8.494646000000000141e-01,7.781213999999999631e-01,8.929407000000000316e-01,8.414608999999999561e-01,9.642954999999999721e-01,7.737186000000000341e-01,8.461172285714287922e-01
2.508739999999999782e+03,8.865340000000000442e-01,7.912995000000000445e-01,8.795781000000000294e-01,8.342863000000000362e-01,9.031502999999999615e-01,9.470383999999999469e-01,7.999956999999999763e-01,8.631260428571428944e-01
2.508989999999999782e+03,8.887992999999999588e-01,7.914921000000000317e-01,8.491296999999999873e-01,7.451969999999999983e-01,7.813415999999999695e-01,9.347280999999999507e-01,8.314325000000000188e-01,8.317314714285714006e-01
2.509250000000000000e+03,8.300534000000000523e-01,8.299982999999999667e-01,8.497883000000000520e-01,9.787519999999999554e-01,7.605530999999999819e-01,1.014210999999999974e+00,9.575578999999999619e-01,8.887019999999999920e-01
2.509510000000000218e+03,7.364222999999999741e-01,8.173118999999999801e-01,9.190618000000000398e-01,9.180121999999999449e-01,8.382302999999999837e-01,8.772567999999999477e-01,7.989038000000000528e-01,8.435998714285714017e-01
2.509760000000000218e+03,7.452891999999999850e-01,7.998258999999999785e-01,8.102055000000000229e-01,9.490463000000000093e-01,7.240697999999999857e-01,8.936471000000000275e-01,8.986022999999999650e-01,8.315265857142856154e-01
2.510019999999999982e+03,7.875383000000000244e-01,7.848085000000000200e-01,7.539185000000000469e-01,8.775241000000000291e-01,8.075394999999999657e-01,7.846897000000000455e-01,8.099513000000000407e-01,8.008528428571429769e-01
2.510279999999999745e+03,7.582119999999999971e-01,8.709249999999999492e-01,7.942873999999999768e-01,7.605589000000000377e-01,8.004472000000000254e-01,6.769205000000000361e-01,9.069021999999999917e-01,7.954647428571428591e-01
2.510530000000000200e+03,8.876342999999999872e-01,8.677276000000000433e-01,8.498307999999999973e-01,8.399400999999999673e-01,8.973653000000000324e-01,8.389495000000000147e-01,8.755296999999999663e-01,8.652824714285713981e-01
2.510789999999999964e+03,8.817734000000000405e-01,9.089568000000000092e-01,9.489224000000000547e-01,7.713065000000000060e-01,9.064560999999999868e-01,8.861523999999999512e-01,8.036425000000000374e-01,8.724585857142859169e-01
2.511050000000000182e+03,8.544462999999999919e-01,8.127874000000000487e-01,7.884738000000000024e-01,7.762265999999999888e-01,9.021135000000000126e-01,8.341891999999999641e-01,8.167666999999999566e-01,8.264290714285714712e-01
2.511299999999999727e+03,8.066527999999999476e-01,8.697766999999999582e-01,7.606667000000000289e-01,8.323861999999999650e-01,7.781860999999999917e-01,7.516524999999999457e-01,8.112572999999999590e-01,8.015111857142857010e-01
2.511559999999999945e+03,8.754809999999999537e-01,9.029057999999999806e-01,8.398748999999999798e-01,7.150465000000000293e-01,7.384001999999999510e-01,8.424964000000000341e-01,8.660879000000000216e-01,8.257560999999998819e-01
2.511820000000000164e+03,7.875598000000000320e-01,8.548417000000000376e-01,9.998985000000000234e-01,9.427206000000000197e-01,7.053555999999999715e-01,7.129450999999999983e-01,7.669032000000000071e-01,8.243177857142856002e-01
2.512079999999999927e+03,8.246599000000000013e-01,8.691372000000000542e-01,8.878770000000000273e-01,8.643317999999999834e-01,7.862025000000000263e-01,9.741541999999999701e-01,8.696063000000000542e-01,8.679955571428571437e-01
2.512340000000000146e+03,8.887418000000000262e-01,9.245655999999999874e-01,7.849616999999999845e-01,8.809997999999999996e-01,7.815819999999999990e-01,7.644653000000000143e-01,9.647373999999999672e-01,8.557219428571428699e-01
2.512589999999999691e+03,6.801127999999999618e-01,8.614427999999999530e-01,8.180794999999999595e-01,8.437942999999999971e-01,8.893037999999999776e-01,6.836018000000000372e-01,8.719898999999999845e-01,8.069035571428571085e-01
2.512849999999999909e+03,8.041430000000000522e-01,8.463496999999999826e-01,7.990954000000000113e-01,8.382486000000000104e-01,7.558048000000000544e-01,8.002702000000000426e-01,9.166151999999999633e-01,8.229324142857142865e-01
2.513110000000000127e+03,7.502225000000000144e-01,8.681126000000000120e-01,8.329921000000000131e-01,8.284394000000000480e-01,9.286870999999999876e-01,8.616719000000000461e-01,8.244101000000000345e-01,8.420765285714285620e-01
2.513369999999999891e+03,7.847121000000000235e-01,8.693435000000000468e-01,8.926779000000000241e-01,8.442036000000000540e-01,7.080602999999999758e-01,8.252699000000000007e-01,8.113643000000000383e-01,8.193759428571428804e-01
2.513630000000000109e+03,8.893529999999999491e-01,8.834807999999999550e-01,9.327847999999999695e-01,7.723029000000000144e-01,6.552820000000000311e-01,9.381777999999999507e-01,8.514935000000000143e-01,8.461249714285713486e-01
2.513880000000000109e+03,9.343995000000000495e-01,8.155584999999999640e-01,7.869726999999999695e-01,8.618679000000000201e-01,7.899741000000000124e-01,7.656148999999999871e-01,7.969055000000000444e-01,8.216133000000001019e-01
2.514139999999999873e+03,8.098817000000000377e-01,8.456827000000000094e-01,8.342808999999999919e-01,8.415930000000000355e-01,7.978176999999999630e-01,8.471176000000000261e-01,9.543108000000000146e-01,8.472406285714285668e-01
2.514400000000000091e+03,8.240773999999999599e-01,7.329763000000000250e-01,7.728319000000000161e-01,9.153706000000000342e-01,7.950378999999999641e-01,8.586074999999999680e-01,7.326974000000000542e-01,8.045141428571428444e-01
2.514660000000000309e+03,8.176554999999999795e-01,8.540510000000000046e-01,8.201117999999999464e-01,8.328883000000000258e-01,9.013847999999999860e-01,8.862398999999999694e-01,8.800042999999999616e-01,8.560479428571426963e-01
2.514920000000000073e+03,8.944516999999999607e-01,7.402100000000000346e-01,8.271148999999999862e-01,7.464112000000000524e-01,8.981692000000000009e-01,8.483117999999999492e-01,8.377698000000000089e-01,8.274912285714286497e-01
2.515179999999999836e+03,8.034599000000000046e-01,8.434274000000000493e-01,8.194036999999999571e-01,9.330349000000000004e-01,8.347366999999999981e-01,8.428204000000000251e-01,7.690156000000000214e-01,8.351283714285714366e-01
2.515440000000000055e+03,8.887057999999999902e-01,7.580259999999999776e-01,7.964894999999999614e-01,8.610955999999999610e-01,8.194702000000000375e-01,6.815092999999999845e-01,8.728462999999999639e-01,8.111632428571428077e-01
2.515699999999999818e+03,8.402290999999999510e-01,8.031264999999999654e-01,9.351498000000000310e-01,7.938908999999999550e-01,7.276460000000000150e-01,9.283715999999999635e-01,7.798418999999999768e-01,8.297508285714286780e-01
