energy,s028,s029,s030,s031,mean
2.511050000000000182e+03,9.220026999999999529e-01,7.479333999999999705e-01,7.744955999999999507e-01,8.767662000000000511e-01,8.302994750000000090e-01
2.511299999999999727e+03,9.493631999999999627e-01,7.940886999999999807e-01,9.585460000000000091e-01,8.544152999999999887e-01,8.891032999999999298e-01
2.511559999999999945e+03,7.986351999999999896e-01,6.389996999999999483e-01,8.681372000000000533e-01,8.544823000000000279e-01,7.900635999999999770e-01
2.511820000000000164e+03,9.676166999999999963e-01,8.007655000000000189e-01,8.061922999999999728e-01,8.401222999999999885e-01,8.536741999999999386e-01
2.512079999999999927e+03,7.887212000000000112e-01,8.296432000000000251e-01,9.166107000000000005e-01,9.848377000000000381e-01,8.799531999999999909e-01
2.512340000000000146e+03,9.038994999999999669e-01,8.096056000000000363e-01,8.941055999999999448e-01,8.951291000000000109e-01,8.756849500000000175e-01
2.512589999999999691e+03,9.095092999999999650e-01,7.121490000000000320e-01,8.829188999999999510e-01,7.501309000000000449e-01,8.136770250000000537e-01
2.512849999999999909e+03,8.322937999999999725e-01,9.402017999999999764e-01,8.158448000000000366e-01,8.380836999999999870e-01,8.566060249999999376e-01
2.513110000000000127e+03,8.249750000000000139e-01,7.865638999999999825e-01,9.811037000000000230e-01,8.379645999999999484e-01,8.576517999999999642e-01
2.513369999999999891e+03,1.017211000000000087e+00,7.447350999999999832e-01,8.529143000000000141e-01,7.967448999999999781e-01,8.529013249999999324e-01
2.513630000000000109e+03,8.313998000000000221e-01,8.639326999999999979e-01,7.996803999999999579e-01,8.066183000000000103e-01,8.254078000000000248e-01
2.513880000000000109e+03,9.638820999999999639e-01,7.310725000000000140e-01,8.054679999999999618e-01,8.345793000000000239e-01,8.337504749999999909e-01
2.514139999999999873e+03,8.466386999999999663e-01,8.637171000000000154e-01,7.584760000000000391e-01,7.383676999999999602e-01,8.017998749999999397e-01
2.514400000000000091e+03,7.933656999999999515e-01,1.024024999999999963e+00,8.095436999999999772e-01,6.470006000000000368e-01,8.184837499999999544e-01
2.514660000000000309e+03,8.383070999999999717e-01,8.919118999999999797e-01,8.401079000000000185e-01,8.100186000000000330e-01,8.450863749999999452e-01
2.514920000000000073e+03,8.502545999999999715e-01,9.489556999999999576e-01,8.893518000000000256e-01,9.321226000000000234e-01,9.051711749999999945e-01
2.515179999999999836e+03,8.579611000000000320e-01,8.985024999999999817e-01,8.805288000000000004e-01,9.115202000000000027e-01,8.871281500000000042e-01
2.515440000000000055e+03,8.628350999999999660e-01,8.412142999999999704e-01,7.957233000000000223e-01,7.790145000000000541e-01,8.196968000000000032e-01
2.515699999999999818e+03,8.483557000000000459e-01,9.223706999999999878e-01,8.922356999999999649e-01,6.986309000000000546e-01,8.403982500000000133e-01
