energy,s012,s013,s014,s015,s016,s017,s018,mean
2.494270000000000437e+03,1.152651000000000092e+00,9.495217000000000240e-01,9.953041000000000249e-01,1.259290000000000020e+00,1.094683000000000073e+00,1.101099999999999968e+00,1.124285999999999897e+00,1.096690828571428522e+00
2.494519999999999982e+03,1.124115999999999893e+00,1.100729000000000068e+00,1.102409999999999890e+00,1.211303000000000019e+00,1.205108999999999986e+00,1.041403000000000079e+00,1.236501000000000072e+00,1.145938714285714255e+00
2.494769999999999982e+03,1.209989999999999899e+00,9.903226000000000528e-01,1.211897999999999920e+00,1.097861999999999894e+00,1.050151999999999974e+00,1.155764999999999931e+00,1.142749000000000015e+00,1.122676942857142812e+00
2.495019999999999982e+03,1.017033999999999994e+00,1.162584000000000062e+00,1.258431999999999995e+00,1.178835000000000077e+00,1.094505000000000061e+00,1.066278999999999977e+00,1.261725999999999903e+00,1.148484999999999756e+00
2.495269999999999982e+03,1.136147000000000018e+00,1.096611999999999920e+00,1.281641999999999948e+00,1.126876999999999907e+00,1.208585000000000020e+00,1.175969000000000042e+00,1.285331000000000001e+00,1.187309000000000170e+00
2.495530000000000200e+03,1.238961999999999897e+00,1.093920999999999921e+00,1.116100000000000092e+00,1.142543000000000086e+00,1.079657000000000089e+00,1.161084999999999923e+00,1.193173999999999957e+00,1.146491714285714281e+00
2.495779999999999745e+03,1.141550000000000065e+00,1.180450999999999917e+00,1.202382999999999980e+00,1.105912000000000006e+00,1.272461000000000064e+00,1.187727999999999895e+00,1.158009000000000066e+00,1.178356285714285745e+00
2.496030000000000200e+03,1.198326999999999920e+00,1.223929999999999962e+00,1.196334999999999926e+00,1.136749000000000009e+00,1.223341000000000012e+00,1.109720000000000040e+00,1.232896999999999910e+00,1.188757000000000064e+00
2.496280000000000200e+03,1.316265000000000018e+00,1.225889000000000006e+00,1.051660999999999957e+00,1.163856000000000002e+00,1.182029999999999914e+00,1.369183000000000039e+00,1.344718000000000080e+00,1.236228857142857240e+00
2.496529999999999745e+03,1.245352000000000015e+00,1.237219999999999986e+00,1.227170000000000094e+00,1.169842999999999966e+00,1.126654000000000044e+00,1.344748000000000054e+00,1.274875999999999898e+00,1.232266142857142865e+00
2.496789999999999964e+03,1.246421000000000001e+00,1.094151000000000096e+00,1.244097000000000008e+00,1.123995999999999995e+00,1.188425000000000065e+00,1.268821999999999894e+00,1.207297000000000065e+00,1.196172714285714367e+00
2.497039999999999964e+03,1.116200999999999999e+00,1.210404999999999953e+00,1.196140999999999899e+00,1.137275000000000036e+00,1.186282999999999976e+00,1.266666999999999987e+00,1.338572000000000095e+00,1.207363428571428310e+00
2.497289999999999964e+03,1.274037000000000086e+00,1.291692000000000062e+00,1.159664000000000028e+00,1.260664999999999925e+00,1.225899000000000072e+00,1.203916999999999904e+00,1.230304000000000064e+00,1.235168285714285608e+00
2.497539999999999964e+03,1.225343999999999989e+00,1.182023000000000046e+00,1.129601000000000077e+00,1.133574999999999999e+00,1.153631999999999991e+00,1.260207999999999995e+00,1.204849999999999977e+00,1.184176142857143121e+00
2.497789999999999964e+03,1.322937000000000030e+00,1.285512999999999906e+00,1.194752999999999954e+00,1.050972000000000017e+00,1.093231999999999982e+00,1.251675000000000093e+00,1.128900000000000015e+00,1.189711714285714317e+00
2.498050000000000182e+03,1.200382000000000060e+00,1.259403999999999968e+00,1.287085000000000035e+00,1.295188000000000006e+00,1.295449000000000073e+00,1.316928000000000099e+00,1.269811000000000023e+00,1.274892428571428482e+00
2.498300000000000182e+03,1.169872999999999941e+00,1.190844000000000014e+00,1.229494000000000087e+00,1.253535000000000066e+00,1.189238999999999935e+00,1.178652999999999951e+00,1.247463999999999906e+00,1.208443142857142716e+00
2.498549999999999727e+03,1.148946999999999941e+00,1.320364000000000093e+00,1.103039000000000103e+00,9.545415000000000427e-01,1.170187000000000088e+00,1.150242999999999904e+00,1.297323999999999922e+00,1.163520785714285966e+00
2.498800000000000182e+03,1.167105999999999977e+00,1.231567000000000078e+00,1.208671000000000051e+00,1.170476999999999990e+00,1.179661000000000071e+00,1.179295999999999900e+00,1.260715999999999948e+00,1.199642000000000097e+00
2.499059999999999945e+03,1.230790999999999968e+00,1.162474999999999925e+00,1.122552999999999912e+00,1.173443000000000014e+00,1.158735999999999988e+00,1.288129999999999997e+00,1.255020999999999942e+00,1.198735571428571234e+00
2.499309999999999945e+03,1.101147000000000098e+00,1.259338000000000068e+00,1.114911999999999903e+00,1.113714000000000093e+00,1.151931000000000038e+00,1.329703999999999997e+00,1.087849000000000066e+00,1.165513571428571371e+00
2.499559999999999945e+03,1.246720000000000050e+00,1.191648999999999958e+00,1.263463999999999920e+00,1.282742999999999967e+00,1.196944999999999926e+00,1.223934999999999995e+00,1.131486999999999910e+00,1.219563285714285739e+00
2.499820000000000164e+03,1.174627000000000088e+00,1.184501999999999944e+00,1.259962999999999944e+00,1.242604000000000042e+00,1.001068000000000069e+00,1.191302000000000083e+00,1.164854000000000056e+00,1.174131428571428604e+00
2.500070000000000164e+03,1.269571000000000005e+00,1.266418000000000044e+00,1.196237999999999913e+00,1.071164999999999923e+00,1.161405000000000021e+00,1.246482000000000090e+00,1.128390999999999922e+00,1.191381428571428591e+00
2.500319999999999709e+03,1.091132999999999909e+00,1.196733999999999964e+00,1.068645999999999985e+00,1.047673000000000076e+00,1.170652000000000026e+00,1.145966999999999958e+00,1.248251999999999917e+00,1.138436714285714135e+00
2.500579999999999927e+03,1.188188999999999940e+00,9.896635999999999767e-01,1.090999999999999970e+00,1.273835999999999968e+00,1.212250999999999967e+00,1.162805000000000089e+00,1.168933999999999918e+00,1.155239800000000150e+00
2.500829999999999927e+03,1.185702000000000034e+00,1.072602000000000055e+00,1.130525999999999920e+00,1.118573000000000039e+00,1.222979999999999956e+00,1.193135999999999974e+00,1.193637999999999977e+00,1.159593857142857010e+00
2.501079999999999927e+03,1.201076000000000032e+00,1.176949999999999941e+00,1.178550999999999904e+00,1.228907999999999889e+00,1.155632999999999910e+00,1.170889999999999986e+00,1.210442999999999936e+00,1.188921571428571244e+00
2.501339999999999691e+03,1.126420999999999895e+00,1.148392999999999997e+00,1.252412999999999998e+00,1.302734999999999976e+00,1.056535000000000002e+00,1.104808000000000012e+00,1.082840000000000025e+00,1.153449285714285955e+00
2.501590000000000146e+03,1.201338000000000017e+00,1.173588000000000076e+00,1.138144999999999962e+00,1.295287999999999995e+00,1.219130000000000047e+00,1.019269999999999898e+00,1.140409999999999924e+00,1.169595571428571290e+00
2.501849999999999909e+03,1.050461000000000089e+00,1.097773000000000110e+00,1.093814999999999982e+00,1.176331999999999933e+00,1.140479999999999938e+00,1.158314999999999984e+00,9.759385999999999894e-01,1.099016371428571448e+00
2.502099999999999909e+03,1.041552999999999951e+00,1.214685000000000015e+00,1.079159999999999897e+00,1.031357999999999997e+00,1.093482999999999983e+00,1.109304999999999986e+00,1.087423000000000028e+00,1.093852428571428614e+00
2.502349999999999909e+03,1.202450000000000019e+00,1.092427999999999955e+00,1.126100000000000101e+00,1.091596999999999928e+00,1.090478000000000058e+00,1.112451000000000079e+00,1.010571000000000108e+00,1.103725000000000067e+00
2.502609999999999673e+03,1.186944999999999917e+00,1.031795000000000018e+00,1.078303999999999929e+00,1.142535000000000078e+00,1.142903000000000002e+00,1.187367000000000061e+00,1.173885000000000067e+00,1.134819142857143026e+00
2.502860000000000127e+03,1.015660000000000007e+00,9.877407999999999744e-01,9.633675999999999906e-01,1.105811000000000099e+00,1.106017000000000028e+00,1.185319000000000011e+00,9.576025999999999705e-01,1.045931142857142726e+00
2.503119999999999891e+03,1.090595999999999899e+00,9.191508000000000456e-01,1.063946000000000058e+00,9.197020999999999669e-01,9.766977999999999493e-01,1.063214000000000103e+00,1.067015000000000047e+00,1.014331671428571502e+00
2.503369999999999891e+03,9.826586999999999961e-01,1.000389999999999890e+00,9.955382999999999871e-01,1.095282000000000089e+00,8.703412999999999844e-01,1.061233000000000093e+00,1.011835000000000040e+00,1.002468328571428424e+00
2.503620000000000346e+03,1.134166999999999925e+00,1.029999000000000109e+00,8.952282999999999769e-01,9.544565999999999883e-01,1.104290999999999912e+00,9.388062000000000351e-01,9.297204000000000024e-01,9.980954999999999133e-01
2.503880000000000109e+03,1.026105000000000045e+00,1.007670000000000066e+00,1.104478000000000071e+00,9.382496000000000169e-01,1.085458999999999952e+00,1.010423000000000071e+00,1.067236999999999991e+00,1.034231657142857363e+00
2.504130000000000109e+03,9.714895000000000058e-01,9.863138999999999657e-01,1.092935999999999908e+00,1.112500999999999962e+00,1.073849000000000053e+00,1.087105999999999906e+00,9.380081999999999587e-01,1.037457657142856871e+00
2.504389999999999873e+03,9.920225000000000293e-01,1.013033000000000072e+00,1.030639000000000083e+00,9.804277999999999604e-01,9.487408000000000508e-01,9.203012999999999888e-01,8.554610999999999743e-01,9.629465000000001496e-01
2.504640000000000327e+03,9.050181000000000475e-01,9.874566000000000177e-01,1.016092999999999913e+00,8.990920000000000023e-01,1.041179999999999994e+00,9.313306000000000084e-01,1.066386000000000056e+00,9.780794714285713232e-01
2.504900000000000091e+03,9.715333000000000441e-01,9.464561999999999697e-01,9.176729999999999610e-01,9.868472000000000355e-01,9.449033999999999489e-01,1.127996999999999916e+00,9.435438999999999909e-01,9.769934285714284572e-01
2.505150000000000091e+03,9.255948000000000508e-01,8.580159000000000535e-01,9.350462000000000495e-01,9.721079999999999721e-01,8.717428000000000399e-01,1.041188999999999920e+00,9.285255000000000036e-01,9.331746000000000762e-01
2.505409999999999854e+03,9.551730999999999971e-01,9.050143999999999966e-01,9.295406999999999975e-01,8.946887999999999508e-01,9.662199999999999678e-01,9.016893999999999743e-01,9.180133000000000321e-01,9.243342428571429403e-01
2.505660000000000309e+03,8.721978000000000231e-01,9.653209000000000373e-01,8.937492000000000214e-01,9.135993999999999504e-01,9.164997000000000282e-01,8.681531000000000109e-01,8.285576999999999526e-01,8.940111142857142257e-01
2.505920000000000073e+03,8.762143999999999489e-01,8.881812999999999514e-01,8.883121999999999963e-01,8.603051000000000448e-01,7.782938999999999830e-01,8.743771999999999656e-01,8.213439999999999630e-01,8.552897285714285980e-01
2.506180000000000291e+03,8.242540999999999896e-01,9.826135000000000286e-01,9.207855999999999819e-01,9.681374000000000368e-01,8.911805000000000421e-01,8.899506999999999834e-01,9.015330999999999761e-01,9.112078428571427358e-01
2.506429999999999836e+03,9.615510000000000446e-01,8.859924999999999606e-01,8.150443000000000549e-01,9.462604000000000015e-01,9.618134999999999879e-01,8.384783999999999571e-01,8.492515999999999954e-01,8.940559571428570163e-01
2.506690000000000055e+03,8.282583000000000029e-01,9.050264999999999560e-01,9.895188000000000317e-01,9.073807999999999874e-01,7.797136999999999540e-01,9.646059000000000161e-01,9.676445000000000185e-01,9.060212142857143602e-01
2.506940000000000055e+03,9.602703999999999684e-01,8.797224000000000155e-01,9.003284000000000287e-01,1.016402999999999945e+00,9.231951999999999936e-01,9.367649000000000115e-01,7.543492000000000530e-01,9.101476428571428912e-01
2.507200000000000273e+03,8.416388000000000202e-01,8.450948000000000349e-01,8.448792000000000524e-01,8.858745999999999565e-01,7.411689000000000194e-01,8.570902999999999716e-01,8.616960000000000175e-01,8.396346571428573435e-01
2.507449999999999818e+03,8.724288999999999517e-01,9.546489999999999698e-01,8.146674000000000415e-01,9.763180999999999665e-01,1.040960000000000107e+00,8.851520999999999972e-01,9.279853000000000129e-01,9.245944000000001495e-01
2.507710000000000036e+03,8.842664999999999553e-01,8.481906000000000168e-01,9.568912000000000528e-01,1.062999999999999945e+00,8.775264000000000397e-01,9.143383000000000482e-01,9.071069999999999967e-01,9.216171428571426905e-01
2.507969999999999800e+03,9.635312000000000321e-01,8.249180999999999875e-01,8.472207000000000487e-01,8.417497999999999925e-01,9.578904999999999781e-01,9.062135000000000051e-01,8.826760000000000161e-01,8.891714000000000562e-01
2.508220000000000255e+03,1.015379000000000032e+00,8.717835000000000445e-01,8.544623999999999553e-01,9.439275000000000304e-01,7.285367999999999844e-01,7.835126000000000035e-01,7.874176000000000508e-01,8.550027714285715064e-01
2.508480000000000018e+03,7.472632000000000163e-01,8.510202999999999518e-01,8.742742999999999487e-01,8.445770999999999695e-01,8.461115000000000164e-01,7.948229999999999462e-01,8.767778999999999989e-01,8.335496142857142798e-01
2.508739999999999782e+03,7.694079000000000335e-01,9.264548000000000227e-01,8.444165999999999617e-01,9.077207000000000470e-01,8.280448000000000253e-01,8.426879999999999926e-01,9.132719999999999727e-01,8.617149714285714523e-01
2.508989999999999782e+03,8.106113000000000346e-01,9.199488999999999583e-01,7.946613999999999622e-01,8.618268999999999513e-01,9.298906000000000116e-01,7.801997999999999989e-01,8.907793999999999990e-01,8.554169000000000356e-01
2.509250000000000000e+03,7.743052999999999741e-01,6.965535999999999950e-01,8.978612000000000259e-01,9.338619000000000225e-01,9.285320000000000240e-01,7.662794000000000549e-01,9.476497000000000392e-01,8.492918714285714321e-01
2.509510000000000218e+03,8.957479000000000413e-01,8.617223000000000521e-01,7.631989000000000134e-01,9.103548999999999669e-01,8.834568999999999894e-01,8.718540999999999652e-01,8.769812999999999636e-01,8.661880428571427926e-01
2.509760000000000218e+03,8.271962999999999955e-01,8.409168000000000198e-01,9.413055999999999646e-01,8.810620000000000118e-01,8.551020999999999761e-01,8.595331000000000499e-01,8.523722999999999717e-01,8.653554571428571096e-01
2.510019999999999982e+03,7.915524999999999922e-01,8.924801999999999458e-01,7.881679000000000324e-01,8.026385000000000325e-01,8.391712999999999534e-01,9.066083999999999810e-01,6.629043000000000019e-01,8.119318714285713723e-01
2.510279999999999745e+03,7.612183999999999617e-01,8.632581000000000282e-01,8.605846999999999802e-01,8.368058000000000440e-01,9.168608000000000313e-01,9.505649999999999933e-01,8.697740000000000471e-01,8.655809714285714884e-01
2.510530000000000200e+03,9.291367000000000376e-01,9.203480000000000549e-01,9.232641999999999793e-01,9.379098000000000157e-01,9.450503000000000098e-01,8.702277999999999958e-01,9.087532000000000387e-01,9.192414285714285427e-01
2.510789999999999964e+03,8.596356000000000552e-01,8.603376999999999830e-01,1.035646999999999984e+00,9.147967999999999655e-01,7.657842000000000260e-01,7.953516999999999948e-01,8.783859000000000528e-01,8.728484142857142469e-01
2.511050000000000182e+03,8.982092000000000409e-01,8.340178999999999787e-01,7.576247999999999871e-01,8.357552999999999788e-01,8.395200999999999913e-01,8.690031000000000283e-01,8.732250999999999763e-01,8.439079285714286005e-01
2.511299999999999727e+03,9.109774999999999956e-01,7.979028999999999705e-01,8.276544999999999597e-01,8.268406999999999840e-01,9.266225000000000156e-01,7.862164000000000375e-01,7.350788999999999795e-01,8.301847714285714996e-01
2.511559999999999945e+03,8.619282000000000332e-01,8.326453000000000326e-01,9.091976999999999975e-01,8.300233999999999668e-01,9.020377000000000534e-01,9.357075000000000253e-01,8.451712999999999587e-01,8.738158714285714224e-01
2.511820000000000164e+03,9.757748000000000532e-01,9.227362999999999538e-01,8.022572000000000036e-01,9.115058999999999800e-01,8.256333999999999618e-01,8.203751000000000237e-01,9.466645000000000199e-01,8.864210285714284598e-01
2.512079999999999927e+03,6.260016999999999943e-01,8.098081999999999780e-01,8.477860999999999869e-01,7.648945000000000327e-01,8.551265999999999590e-01,9.229180999999999635e-01,9.287480000000000180e-01,8.221833142857143395e-01
2.512340000000000146e+03,8.563811000000000062e-01,8.280258999999999814e-01,9.219334999999999614e-01,8.058520000000000127e-01,9.114873000000000003e-01,8.517497000000000540e-01,8.892539999999999889e-01,8.663833571428571911e-01
2.512589999999999691e+03,7.757669999999999844e-01,8.061682999999999488e-01,9.163651999999999909e-01,9.454183999999999921e-01,8.465582999999999858e-01,7.380702999999999570e-01,7.967667999999999973e-01,8.321591857142858206e-01
2.512849999999999909e+03,8.739719000000000237e-01,8.377485000000000070e-01,9.575479999999999547e-01,8.215491000000000321e-01,8.353890000000000482e-01,8.246383000000000463e-01,8.553404000000000007e-01,8.580264571428571907e-01
2.513110000000000127e+03,8.679936999999999792e-01,8.315327999999999609e-01,1.003236999999999934e+00,8.574237000000000108e-01,8.134787999999999464e-01,8.240024999999999711e-01,8.421016000000000057e-01,8.628242999999999885e-01
2.513369999999999891e+03,9.147629999999999928e-01,8.859017999999999615e-01,7.984877999999999698e-01,7.058953000000000033e-01,9.330119000000000051e-01,8.642514000000000030e-01,8.862351000000000534e-01,8.555066142857142841e-01
2.513630000000000109e+03,8.529641000000000028e-01,8.905817000000000316e-01,7.440552000000000277e-01,9.793385999999999481e-01,8.781077999999999939e-01,7.515022999999999564e-01,7.880595000000000239e-01,8.406584571428572517e-01
2.513880000000000109e+03,8.542509000000000352e-01,8.629497000000000417e-01,9.681077999999999628e-01,1.045795999999999948e+00,8.042740000000000444e-01,8.252405999999999908e-01,8.744262999999999897e-01,8.907207571428570336e-01
2.514139999999999873e+03,8.840478000000000502e-01,1.007676000000000016e+00,7.362480999999999609e-01,1.004297999999999913e+00,8.143049999999999455e-01,8.022584000000000382e-01,8.161642000000000063e-01,8.664282142857143709e-01
2.514400000000000091e+03,8.533013999999999877e-01,9.370661999999999603e-01,8.029197000000000140e-01,8.754151000000000016e-01,8.472499000000000002e-01,8.159446999999999672e-01,7.550738000000000172e-01,8.409958285714286275e-01
2.514660000000000309e+03,9.719892999999999450e-01,8.259096999999999689e-01,8.806422000000000416e-01,9.036111000000000004e-01,8.553530000000000300e-01,9.037239000000000244e-01,8.194628000000000467e-01,8.800988571428571827e-01
2.514920000000000073e+03,6.874445000000000139e-01,8.335099999999999731e-01,8.810533999999999866e-01,9.358395000000000463e-01,9.133232999999999491e-01,8.677314999999999889e-01,8.604629999999999779e-01,8.541950285714285940e-01
2.515179999999999836e+03,8.575430000000000552e-01,8.718561000000000227e-01,8.186936999999999687e-01,8.638662999999999759e-01,8.902257999999999560e-01,7.791023000000000254e-01,8.487877000000000338e-01,8.471535571428570055e-01
2.515440000000000055e+03,8.418636999999999926e-01,8.829209000000000085e-01,7.980194999999999927e-01,1.024977000000000027e+00,8.754517000000000548e-01,8.056917000000000106e-01,7.877163000000000359e-01,8.595201142857141763e-01
2.515699999999999818e+03,8.662509000000000459e-01,8.539588000000000179e-01,8.044559000000000015e-01,7.906417000000000028e-01,8.578071999999999919e-01,8.623104999999999798e-01,7.428837000000000357e-01,8.254726714285715028e-01
