energy,s003,s004,s005,s006,s007,s009,s010,s011,mean
2.491010000000000218e+03,1.019579000000000013e+00,9.045938999999999508e-01,1.162330000000000085e+00,1.117337000000000025e+00,1.117431999999999981e+00,1.079179000000000110e+00,1.108657000000000004e+00,9.429003999999999719e-01,1.056501037499999907e+00
2.491260000000000218e+03,1.119299999999999962e+00,1.095266999999999991e+00,1.043663999999999925e+00,1.143431000000000086e+00,1.083801000000000014e+00,1.052116000000000051e+00,1.136501999999999901e+00,1.056213000000000068e+00,1.091286750000000083e+00
2.491509999999999764e+03,1.012872999999999912e+00,9.642424000000000550e-01,1.024332999999999938e+00,1.005292000000000074e+00,1.033214999999999995e+00,9.890166999999999708e-01,1.148714000000000013e+00,1.078743999999999925e+00,1.032053762499999916e+00
2.491760000000000218e+03,1.078162999999999982e+00,9.483981999999999690e-01,1.157942000000000027e+00,1.061914999999999942e+00,1.160311000000000092e+00,1.167129000000000083e+00,1.020477000000000078e+00,1.093787000000000065e+00,1.086015275000000058e+00
2.492010000000000218e+03,1.274947999999999970e+00,1.093223000000000056e+00,1.182407999999999904e+00,1.135002000000000066e+00,1.155046000000000017e+00,1.051984999999999948e+00,1.171791000000000027e+00,1.220326000000000022e+00,1.160591125000000057e+00
2.492259999999999764e+03,1.125985999999999931e+00,1.085450999999999944e+00,1.068294000000000077e+00,1.217557999999999918e+00,1.279841000000000006e+00,1.106711999999999918e+00,1.095401000000000069e+00,1.223371999999999904e+00,1.150326874999999971e+00
2.492509999999999764e+03,1.056089999999999973e+00,1.043822999999999945e+00,1.024677000000000060e+00,1.007980000000000098e+00,1.135288000000000075e+00,1.169921999999999906e+00,1.117598000000000091e+00,1.054105000000000070e+00,1.076185375000000111e+00
2.492760000000000218e+03,1.203675000000000050e+00,1.215713999999999961e+00,1.138541999999999943e+00,1.031506000000000034e+00,1.326543999999999945e+00,1.178306999999999993e+00,1.164131999999999945e+00,1.139766000000000057e+00,1.174773250000000102e+00
2.493019999999999982e+03,1.178938000000000041e+00,1.231360000000000010e+00,1.180768000000000040e+00,1.104473000000000038e+00,1.160044000000000075e+00,1.179667999999999939e+00,1.157181999999999933e+00,1.067079000000000111e+00,1.157439000000000107e+00
2.493269999999999982e+03,1.272483000000000031e+00,1.228876999999999997e+00,1.227700000000000014e+00,1.178793999999999897e+00,1.103906000000000054e+00,1.106100000000000083e+00,1.190689000000000108e+00,1.217845999999999984e+00,1.190799375000000104e+00
2.493519999999999982e+03,1.103307000000000038e+00,1.177556999999999965e+00,1.212293999999999983e+00,1.109707999999999917e+00,9.620359000000000549e-01,1.222480000000000011e+00,1.185899999999999954e+00,1.241268000000000038e+00,1.151818737500000189e+00
2.493769999999999982e+03,1.138474999999999904e+00,1.258418999999999954e+00,1.246070000000000011e+00,1.093617000000000061e+00,1.173035999999999968e+00,1.144635000000000069e+00,1.252448000000000006e+00,1.216734999999999900e+00,1.190429374999999901e+00
2.494019999999999982e+03,1.191082999999999892e+00,1.152233999999999980e+00,1.091394999999999893e+00,1.255120999999999931e+00,1.080103999999999953e+00,1.113599999999999923e+00,1.179135000000000044e+00,1.278496000000000077e+00,1.167646000000000184e+00
2.494270000000000437e+03,1.089255000000000084e+00,1.153537999999999952e+00,1.234631000000000034e+00,1.114282999999999912e+00,1.089939999999999909e+00,1.210161999999999960e+00,1.140217000000000036e+00,1.118943999999999939e+00,1.143871250000000117e+00
2.494519999999999982e+03,1.204887000000000041e+00,1.166774999999999896e+00,1.185430999999999901e+00,1.150258999999999920e+00,1.252008999999999928e+00,1.201581999999999928e+00,9.781516000000000099e-01,1.001641999999999921e+00,1.142592075000000040e+00
2.494769999999999982e+03,1.176638000000000073e+00,1.107440999999999898e+00,1.140225000000000044e+00,1.029519000000000073e+00,1.248264999999999958e+00,1.182531999999999917e+00,1.226908000000000110e+00,1.129205000000000014e+00,1.155091625000000066e+00
2.495019999999999982e+03,1.183578000000000019e+00,1.353749000000000091e+00,1.220830000000000082e+00,1.091342999999999952e+00,1.102618000000000098e+00,1.213125000000000009e+00,1.110732999999999970e+00,1.147567000000000004e+00,1.177942875000000056e+00
2.495269999999999982e+03,1.133277000000000090e+00,1.050723000000000074e+00,1.268440999999999930e+00,1.105947000000000013e+00,1.111839999999999939e+00,1.175702999999999943e+00,1.313900000000000068e+00,1.329355999999999982e+00,1.186148375000000144e+00
2.495530000000000200e+03,1.221356000000000108e+00,1.269370000000000109e+00,1.152608999999999995e+00,1.081973999999999991e+00,1.290556999999999954e+00,1.139829999999999899e+00,1.101299000000000028e+00,1.243727999999999945e+00,1.187590375000000087e+00
2.495779999999999745e+03,1.103175999999999934e+00,1.216204999999999981e+00,1.250586999999999893e+00,1.142276999999999987e+00,1.265020999999999951e+00,1.255109999999999948e+00,1.086745999999999990e+00,1.357247000000000092e+00,1.209546125000000139e+00
2.496030000000000200e+03,1.286404000000000103e+00,1.134859000000000062e+00,1.126837000000000089e+00,1.224412999999999974e+00,1.365785999999999945e+00,1.368039999999999923e+00,1.193065000000000042e+00,1.189842000000000066e+00,1.236155749999999998e+00
2.496280000000000200e+03,1.150999000000000105e+00,1.165008999999999961e+00,1.073129000000000000e+00,1.335256999999999916e+00,1.393858999999999959e+00,1.208379000000000092e+00,1.349331999999999976e+00,1.124908999999999937e+00,1.225109125000000132e+00
2.496529999999999745e+03,1.335995999999999961e+00,1.305571000000000037e+00,1.273644999999999916e+00,1.216723999999999917e+00,1.311582999999999943e+00,1.289536999999999933e+00,1.310972000000000026e+00,1.335965999999999987e+00,1.297499249999999993e+00
2.496789999999999964e+03,1.305860999999999938e+00,1.155391999999999975e+00,1.156395999999999979e+00,1.220258000000000065e+00,1.304257000000000000e+00,1.206458000000000030e+00,1.361981000000000108e+00,1.251096999999999904e+00,1.245212500000000055e+00
2.497039999999999964e+03,1.188865999999999978e+00,1.373035999999999923e+00,1.182468000000000075e+00,1.271025999999999989e+00,1.272834000000000021e+00,1.314694000000000029e+00,1.324235999999999969e+00,1.226425000000000098e+00,1.269198125000000177e+00
2.497289999999999964e+03,1.292305000000000037e+00,1.271092000000000111e+00,1.297072000000000003e+00,1.259835999999999956e+00,1.336032000000000108e+00,1.357069999999999999e+00,1.370949999999999891e+00,1.187859999999999916e+00,1.296527125000000114e+00
2.497539999999999964e+03,1.207262000000000057e+00,1.305938000000000043e+00,1.252750999999999948e+00,1.352662000000000031e+00,1.248918999999999890e+00,1.241484000000000032e+00,1.159006999999999898e+00,1.280842999999999954e+00,1.256108250000000037e+00
2.497789999999999964e+03,1.310853000000000046e+00,1.297001000000000071e+00,1.356397000000000075e+00,1.077965999999999980e+00,1.395319999999999894e+00,1.185000000000000053e+00,1.215670000000000028e+00,1.377416999999999891e+00,1.276952999999999783e+00
2.498050000000000182e+03,1.308340000000000058e+00,1.235352999999999923e+00,1.193597999999999937e+00,1.169731000000000076e+00,1.174825000000000008e+00,1.325617999999999963e+00,1.183853000000000044e+00,1.187521000000000049e+00,1.222354875000000174e+00
2.498300000000000182e+03,1.273295000000000066e+00,1.240208999999999895e+00,1.222701999999999956e+00,1.317758999999999903e+00,1.176366000000000023e+00,1.274628000000000094e+00,1.298459999999999948e+00,1.283403000000000072e+00,1.260852749999999967e+00
2.498549999999999727e+03,1.240577999999999959e+00,1.357183999999999946e+00,1.312942999999999971e+00,1.243217999999999934e+00,1.118600000000000039e+00,1.199726000000000070e+00,1.235648000000000080e+00,1.163175000000000070e+00,1.233883999999999981e+00
2.498800000000000182e+03,1.238594999999999891e+00,1.173637999999999959e+00,1.112384000000000039e+00,1.254328000000000110e+00,1.339876000000000067e+00,1.172806000000000015e+00,1.320119999999999960e+00,1.217613000000000056e+00,1.228669999999999929e+00
2.499059999999999945e+03,1.243827999999999934e+00,1.248156999999999961e+00,1.196604000000000001e+00,1.261535999999999991e+00,1.438766999999999907e+00,1.123248000000000024e+00,1.296319999999999917e+00,1.231039999999999912e+00,1.254937500000000039e+00
2.499309999999999945e+03,1.146619999999999973e+00,1.279875000000000096e+00,1.326708999999999916e+00,1.344333000000000000e+00,1.058791000000000038e+00,1.302148000000000083e+00,1.302912000000000070e+00,1.163027999999999951e+00,1.240552000000000099e+00
2.499559999999999945e+03,1.251746000000000025e+00,1.333150000000000057e+00,1.046394999999999964e+00,1.416959000000000080e+00,1.262558000000000069e+00,1.326731000000000105e+00,1.232091000000000047e+00,1.175975999999999910e+00,1.255700750000000143e+00
2.499820000000000164e+03,1.283905000000000074e+00,1.270219999999999905e+00,1.242170999999999914e+00,1.124805000000000055e+00,1.113955000000000028e+00,1.218820999999999932e+00,1.231775999999999982e+00,1.240037000000000056e+00,1.215711250000000021e+00
2.500070000000000164e+03,1.288634999999999975e+00,1.252083000000000057e+00,1.259182999999999941e+00,1.317479000000000067e+00,1.159783999999999926e+00,1.268326000000000064e+00,1.250401000000000096e+00,1.346540000000000070e+00,1.267803875000000247e+00
2.500319999999999709e+03,1.191467999999999972e+00,1.223178000000000099e+00,1.317682999999999938e+00,1.170617999999999936e+00,1.216609999999999969e+00,1.292726999999999959e+00,9.915228000000000375e-01,1.248642999999999947e+00,1.206556224999999927e+00
2.500579999999999927e+03,1.284902999999999906e+00,1.211252999999999913e+00,1.200125000000000108e+00,1.189777000000000085e+00,1.273649000000000031e+00,1.243892999999999915e+00,1.238110999999999962e+00,1.188730999999999982e+00,1.228805250000000182e+00
2.500829999999999927e+03,1.381671000000000094e+00,1.346071999999999935e+00,1.084541999999999895e+00,1.278348000000000040e+00,1.215041000000000038e+00,1.020599000000000034e+00,1.110003000000000073e+00,1.100516999999999967e+00,1.192099125000000148e+00
2.501079999999999927e+03,1.170249000000000095e+00,1.234421999999999908e+00,1.273198000000000052e+00,1.212215999999999960e+00,1.142641999999999936e+00,1.185044999999999904e+00,1.180188000000000015e+00,1.185054000000000052e+00,1.197876749999999824e+00
2.501339999999999691e+03,1.221135000000000081e+00,1.287118999999999902e+00,1.132719000000000031e+00,1.337196999999999969e+00,1.232077000000000089e+00,1.269759000000000082e+00,1.148519999999999985e+00,1.180751000000000106e+00,1.226159624999999975e+00
2.501590000000000146e+03,1.184342000000000006e+00,1.287668999999999953e+00,1.176320000000000032e+00,1.263749999999999929e+00,1.143448999999999938e+00,9.878122999999999765e-01,1.187953999999999954e+00,1.136700000000000044e+00,1.170999537499999965e+00
2.501849999999999909e+03,1.232723000000000013e+00,1.215273999999999965e+00,1.260480000000000045e+00,1.146150999999999920e+00,1.232583999999999902e+00,1.109941000000000066e+00,1.112136000000000013e+00,1.161963999999999997e+00,1.183906624999999879e+00
2.502099999999999909e+03,1.000707999999999931e+00,1.131123000000000101e+00,1.011409000000000002e+00,1.300019999999999953e+00,1.117358000000000073e+00,1.063938999999999968e+00,1.110397000000000078e+00,1.134671999999999903e+00,1.108703250000000029e+00
2.502349999999999909e+03,1.092710999999999988e+00,1.154293000000000013e+00,1.114349999999999952e+00,1.128279999999999950e+00,1.129629999999999912e+00,1.130767999999999995e+00,1.180932000000000093e+00,1.080573000000000006e+00,1.126442124999999850e+00
2.502609999999999673e+03,9.831442000000000236e-01,1.106173999999999991e+00,1.078419000000000016e+00,1.033706999999999931e+00,1.154225999999999974e+00,1.162330000000000085e+00,9.190833999999999948e-01,1.121744000000000074e+00,1.069853450000000095e+00
2.502860000000000127e+03,1.114301999999999904e+00,1.130822999999999912e+00,1.061029000000000000e+00,1.049611000000000072e+00,1.118265999999999982e+00,1.169856000000000007e+00,1.060826999999999964e+00,9.906620999999999899e-01,1.086922012500000090e+00
2.503119999999999891e+03,1.000852000000000075e+00,1.153839000000000059e+00,1.162922999999999929e+00,1.012194000000000038e+00,9.321152000000000326e-01,1.170272999999999897e+00,1.063374999999999959e+00,1.044229000000000074e+00,1.067475025000000022e+00
2.503369999999999891e+03,1.092662999999999940e+00,1.048804000000000070e+00,1.000871000000000066e+00,1.053838999999999970e+00,9.728324999999999889e-01,9.932874999999999899e-01,1.050103999999999926e+00,9.540992999999999835e-01,1.020812537500000117e+00
2.503620000000000346e+03,1.118681000000000036e+00,1.026806000000000108e+00,1.009605000000000086e+00,9.870740999999999543e-01,1.105401000000000078e+00,1.042291000000000079e+00,1.091083999999999943e+00,1.088745999999999992e+00,1.058711012500000104e+00
2.503880000000000109e+03,1.000990000000000046e+00,1.055542999999999898e+00,1.041028000000000064e+00,1.013055000000000039e+00,1.057442999999999911e+00,1.051946000000000048e+00,1.084476999999999913e+00,9.625584000000000362e-01,1.033380050000000105e+00
2.504130000000000109e+03,8.838361000000000134e-01,9.742705000000000393e-01,1.047271000000000063e+00,9.777514999999999956e-01,1.021676999999999946e+00,1.121901000000000037e+00,1.089202000000000004e+00,9.028994999999999660e-01,1.002351074999999980e+00
2.504389999999999873e+03,1.096765999999999908e+00,1.067600000000000104e+00,1.156946000000000030e+00,1.104473000000000038e+00,1.039160000000000084e+00,1.053717000000000015e+00,9.862545000000000339e-01,8.740710000000000424e-01,1.047373437500000115e+00
2.504640000000000327e+03,1.043407999999999891e+00,1.021657000000000037e+00,9.607063000000000130e-01,1.024664000000000019e+00,1.024499999999999966e+00,1.067539000000000016e+00,9.119538999999999840e-01,9.650788000000000144e-01,1.002438375000000104e+00
2.504900000000000091e+03,1.063608000000000109e+00,9.903345000000000065e-01,1.038691999999999949e+00,8.568181000000000269e-01,9.500448999999999700e-01,1.041276000000000090e+00,1.028523000000000076e+00,1.060648999999999953e+00,1.003743187500000023e+00
2.505150000000000091e+03,9.945386999999999977e-01,9.216760999999999981e-01,8.448898999999999715e-01,9.685823000000000071e-01,1.014771000000000090e+00,8.735481000000000495e-01,9.114600000000000479e-01,9.871573999999999627e-01,9.395779374999999600e-01
2.505409999999999854e+03,9.226600999999999830e-01,9.224305999999999894e-01,9.349859000000000364e-01,9.174082000000000070e-01,8.480847000000000246e-01,8.723435999999999968e-01,8.149336999999999831e-01,9.015828000000000175e-01,8.918036999999999770e-01
2.505660000000000309e+03,1.024067999999999978e+00,9.908253000000000199e-01,8.917034999999999823e-01,9.926089000000000162e-01,9.917232000000000269e-01,8.994073999999999680e-01,9.500777000000000250e-01,9.148764999999999814e-01,9.569113125000001663e-01
2.505920000000000073e+03,8.805313000000000168e-01,9.256830000000000336e-01,9.408686000000000549e-01,9.432485999999999926e-01,8.920116999999999630e-01,8.026041000000000425e-01,9.041730999999999518e-01,9.554359999999999520e-01,9.055695499999999454e-01
2.506180000000000291e+03,9.275208999999999815e-01,8.846256000000000119e-01,8.160821999999999798e-01,9.207958000000000531e-01,9.009998999999999647e-01,8.829164999999999930e-01,8.431722000000000383e-01,9.742028999999999828e-01,8.937895000000000145e-01
2.506429999999999836e+03,8.484682000000000057e-01,9.372932999999999959e-01,8.851166999999999785e-01,9.933758000000000310e-01,8.677561000000000302e-01,8.592967999999999718e-01,9.629050000000000109e-01,8.525177000000000449e-01,9.008412000000000086e-01
2.506690000000000055e+03,8.722693999999999726e-01,8.790145999999999793e-01,8.223203000000000040e-01,9.732901999999999942e-01,9.149793999999999983e-01,9.047199000000000213e-01,9.099568000000000101e-01,9.604236999999999913e-01,9.046217874999999964e-01
2.506940000000000055e+03,8.385884000000000116e-01,9.365021999999999514e-01,8.044173999999999491e-01,8.343386000000000413e-01,8.156282999999999728e-01,8.697394999999999987e-01,9.285105000000000164e-01,9.774348000000000480e-01,8.756449624999999015e-01
2.507200000000000273e+03,8.064358000000000359e-01,9.766365000000000185e-01,8.283325999999999745e-01,9.755441999999999725e-01,8.206995999999999736e-01,9.479946000000000206e-01,7.306548000000000487e-01,9.116379000000000010e-01,8.747420000000000195e-01
2.507449999999999818e+03,9.071415000000000450e-01,8.863982999999999723e-01,6.984957000000000527e-01,9.538649000000000155e-01,8.741953000000000085e-01,8.378383999999999832e-01,8.213401000000000174e-01,8.916142000000000234e-01,8.588610500000001258e-01
2.507710000000000036e+03,9.209114000000000466e-01,7.616001999999999494e-01,1.015195999999999987e+00,9.700560000000000294e-01,8.502600000000000158e-01,8.270507000000000275e-01,8.449330999999999925e-01,8.586690999999999629e-01,8.810845625000001125e-01
2.507969999999999800e+03,8.387054000000000453e-01,8.441104000000000385e-01,7.567783999999999622e-01,7.979884999999999895e-01,8.314694999999999725e-01,8.144335000000000324e-01,8.001738000000000461e-01,7.833092000000000388e-01,8.083710874999998630e-01
2.508220000000000255e+03,8.578799000000000285e-01,8.733741999999999894e-01,1.135175999999999963e+00,9.677554000000000434e-01,8.071871999999999936e-01,9.798369999999999580e-01,7.338544000000000178e-01,8.013046000000000335e-01,8.945460874999999756e-01
2.508480000000000018e+03,8.372182999999999709e-01,8.366314000000000251e-01,9.060880999999999519e-01,8.174204999999999943e-01,8.762172000000000294e-01,7.752603999999999607e-01,9.339863999999999944e-01,7.841803999999999997e-01,8.458753374999999908e-01
2.508739999999999782e+03,7.637424000000000435e-01,8.456413000000000402e-01,7.667772000000000476e-01,7.750688999999999496e-01,8.714461999999999486e-01,9.491144000000000247e-01,7.200965999999999756e-01,8.232568999999999582e-01,8.143929874999998875e-01
2.508989999999999782e+03,8.266843999999999859e-01,7.206527000000000349e-01,7.066069000000000377e-01,8.794710000000000027e-01,8.140001000000000042e-01,8.594334999999999614e-01,8.422416999999999820e-01,9.292143000000000486e-01,8.222880750000000072e-01
2.509250000000000000e+03,8.142295000000000504e-01,8.065105000000000190e-01,8.943915000000000060e-01,8.269031999999999494e-01,7.976851000000000358e-01,8.168813999999999798e-01,8.430290000000000283e-01,9.118838999999999695e-01,8.389392624999999493e-01
2.509510000000000218e+03,8.224913999999999836e-01,8.041152000000000299e-01,9.377083000000000501e-01,8.488892000000000104e-01,8.160085999999999729e-01,6.736067999999999500e-01,8.304595000000000171e-01,8.967348000000000541e-01,8.287517249999999391e-01
2.509760000000000218e+03,7.977746000000000004e-01,8.259147999999999490e-01,7.534051000000000498e-01,7.931871999999999812e-01,8.712592999999999588e-01,9.343683000000000405e-01,8.258782999999999541e-01,9.464915000000000411e-01,8.435348875000001634e-01
2.510019999999999982e+03,8.101399000000000239e-01,9.417396000000000100e-01,9.560174000000000172e-01,9.294114999999999460e-01,7.727155999999999469e-01,8.122721000000000524e-01,9.233065999999999773e-01,8.546723999999999988e-01,8.750343875000000660e-01
2.510279999999999745e+03,7.680316999999999839e-01,7.940798000000000023e-01,8.581252999999999798e-01,8.758766999999999525e-01,7.832719000000000209e-01,8.211131999999999875e-01,8.588841000000000392e-01,8.276061000000000112e-01,8.233735999999999278e-01
2.510530000000000200e+03,8.198476000000000097e-01,8.585774999999999935e-01,8.008629000000000442e-01,8.814115000000000144e-01,8.601157999999999859e-01,8.560415999999999581e-01,8.850826000000000526e-01,7.694767999999999608e-01,8.414270374999999191e-01
2.510789999999999964e+03,8.508985999999999494e-01,8.381477000000000510e-01,8.643342999999999998e-01,7.264087999999999656e-01,7.718348000000000431e-01,8.401756999999999698e-01,6.981142999999999654e-01,8.539607999999999643e-01,8.054843750000000302e-01
2.511050000000000182e+03,7.697735999999999468e-01,7.317135999999999640e-01,7.346451000000000509e-01,7.856450999999999851e-01,8.268185000000000118e-01,8.016925999999999775e-01,8.014837000000000211e-01,8.385856000000000421e-01,7.862947250000000832e-01
2.511299999999999727e+03,6.172113000000000183e-01,7.649989999999999846e-01,7.249786999999999759e-01,8.925212999999999619e-01,8.370478999999999559e-01,8.526040999999999759e-01,8.432366000000000028e-01,8.617747999999999520e-01,7.992967125000000062e-01
2.511559999999999945e+03,7.952616000000000129e-01,7.412142999999999926e-01,7.540259999999999740e-01,9.634475000000000122e-01,7.686051000000000410e-01,8.399347999999999814e-01,7.826794999999999725e-01,8.251256000000000146e-01,8.087868000000000279e-01
2.511820000000000164e+03,8.512496999999999980e-01,8.489010000000000167e-01,7.500816999999999624e-01,7.525893000000000166e-01,8.373549000000000131e-01,8.404882000000000186e-01,9.190833999999999948e-01,7.877248999999999501e-01,8.234341374999999408e-01
2.512079999999999927e+03,8.167356000000000060e-01,7.539894000000000318e-01,7.515072000000000418e-01,8.391931999999999725e-01,8.969361999999999613e-01,7.515039000000000025e-01,8.688052000000000552e-01,8.151370000000000005e-01,8.117259625000000645e-01
2.512340000000000146e+03,8.136029999999999651e-01,9.070698000000000372e-01,9.076081000000000287e-01,8.260163000000000366e-01,7.617922000000000304e-01,8.801951999999999554e-01,8.596143000000000534e-01,8.714041999999999621e-01,8.534128875000001058e-01
2.512589999999999691e+03,7.546956000000000220e-01,7.828209999999999891e-01,7.189174999999999871e-01,7.607315999999999523e-01,7.705602000000000285e-01,8.937823999999999769e-01,8.430290000000000283e-01,8.627323999999999549e-01,7.984087125000000063e-01
2.512849999999999909e+03,8.083567000000000391e-01,8.122679999999999900e-01,7.689515999999999574e-01,7.880190999999999724e-01,6.909604999999999775e-01,8.370701999999999865e-01,7.466386999999999885e-01,1.003676000000000013e+00,8.069926000000000599e-01
2.513110000000000127e+03,8.634705000000000297e-01,8.134327000000000085e-01,8.558151999999999981e-01,8.738827999999999596e-01,7.974649000000000321e-01,8.336327000000000043e-01,9.504141000000000394e-01,9.500427000000000177e-01,8.672694499999999973e-01
2.513369999999999891e+03,7.390531000000000184e-01,7.369584000000000135e-01,8.629172999999999982e-01,8.719556000000000529e-01,6.644362000000000323e-01,7.997330000000000272e-01,8.452193999999999541e-01,8.566008999999999984e-01,7.971092374999999564e-01
2.513630000000000109e+03,8.703003000000000267e-01,8.783919000000000032e-01,8.155858000000000274e-01,7.929870999999999448e-01,7.490337999999999719e-01,8.081249000000000349e-01,7.776975000000000415e-01,8.308446999999999916e-01,8.153707500000000330e-01
2.513880000000000109e+03,8.300923999999999525e-01,7.821251999999999649e-01,8.117014999999999647e-01,7.387255000000000349e-01,8.393701000000000079e-01,7.509375000000000355e-01,8.755695999999999479e-01,8.501368999999999732e-01,8.098323374999999436e-01
2.514139999999999873e+03,7.999296000000000184e-01,8.250870000000000148e-01,8.747255000000000447e-01,8.542039999999999633e-01,8.306154000000000037e-01,8.049998999999999905e-01,7.967809000000000141e-01,8.138868000000000213e-01,8.250286374999999950e-01
2.514400000000000091e+03,8.135135000000000005e-01,7.582891999999999966e-01,8.110290999999999473e-01,8.588120000000000198e-01,8.125054000000000443e-01,9.169464999999999977e-01,7.611909999999999510e-01,8.115259000000000222e-01,8.179765749999999835e-01
2.514660000000000309e+03,7.542480999999999769e-01,8.767365000000000297e-01,8.235681000000000251e-01,8.273766000000000176e-01,8.046048000000000089e-01,9.247980000000000089e-01,7.615918999999999883e-01,6.981268999999999947e-01,8.088813625000000895e-01
2.514920000000000073e+03,1.035986000000000073e+00,7.786163999999999863e-01,9.411089999999999733e-01,8.128592999999999513e-01,8.360336999999999907e-01,6.218555999999999528e-01,8.255348000000000130e-01,7.762866000000000488e-01,8.285351749999999571e-01
2.515179999999999836e+03,8.382579000000000002e-01,8.261418000000000372e-01,8.960059999999999691e-01,7.345509999999999540e-01,7.815904000000000185e-01,7.412695000000000256e-01,8.079760999999999749e-01,7.628133000000000274e-01,7.985757500000001397e-01
2.515440000000000055e+03,9.297033999999999576e-01,8.709057000000000048e-01,8.367890000000000050e-01,8.212749000000000299e-01,8.150743999999999767e-01,7.503319999999999990e-01,7.879119999999999457e-01,7.991698999999999886e-01,8.263951625000000023e-01
2.515699999999999818e+03,7.720662999999999832e-01,9.230825000000000280e-01,8.884659000000000306e-01,8.276700000000000168e-01,8.537698999999999705e-01,8.574804000000000315e-01,7.837532000000000387e-01,9.193852999999999609e-01,8.532091875000000769e-01
