energy,s042,s043,s044,s045,mean
2.494519999999999982e+03,1.215003000000000055e+00,1.386857999999999924e+00,1.245686999999999989e+00,1.091150000000000064e+00,1.234674499999999897e+00
2.494769999999999982e+03,1.061895000000000033e+00,1.185723000000000082e+00,1.110781000000000018e+00,1.157750999999999975e+00,1.129037500000000138e+00
2.495019999999999982e+03,1.164439999999999920e+00,1.217111000000000054e+00,1.037393000000000010e+00,1.131321000000000021e+00,1.137566249999999890e+00
2.495269999999999982e+03,1.158585999999999894e+00,1.180036000000000085e+00,1.211173999999999973e+00,1.347137000000000029e+00,1.224233249999999940e+00
2.495530000000000200e+03,9.870151999999999815e-01,1.386656000000000111e+00,1.337180999999999953e+00,1.237006999999999968e+00,1.236964799999999975e+00
2.495779999999999745e+03,1.104289000000000076e+00,1.211988000000000065e+00,1.229505000000000070e+00,1.085653999999999897e+00,1.157859000000000194e+00
2.496030000000000200e+03,1.289334999999999898e+00,1.162833999999999923e+00,1.353752000000000066e+00,1.157437999999999967e+00,1.240839749999999908e+00
2.496280000000000200e+03,1.184992999999999963e+00,1.271363000000000021e+00,1.272440000000000015e+00,1.073352000000000084e+00,1.200536999999999965e+00
2.496529999999999745e+03,1.190277999999999947e+00,1.279503999999999975e+00,1.178363999999999967e+00,1.339814000000000060e+00,1.246989999999999821e+00
2.496789999999999964e+03,1.061547000000000018e+00,1.093148999999999926e+00,1.287010999999999905e+00,1.350159000000000109e+00,1.197966500000000156e+00
2.497039999999999964e+03,1.151982000000000061e+00,1.216118000000000032e+00,1.237459000000000087e+00,1.276075000000000070e+00,1.220408500000000007e+00
2.497289999999999964e+03,1.172560999999999964e+00,1.248186999999999935e+00,1.307112999999999969e+00,1.272728999999999999e+00,1.250147499999999967e+00
2.497539999999999964e+03,1.329854000000000092e+00,1.060821000000000014e+00,1.206009000000000109e+00,1.129345999999999961e+00,1.181507499999999933e+00
2.497789999999999964e+03,1.252234999999999987e+00,1.347545999999999911e+00,1.247595999999999927e+00,1.174136999999999986e+00,1.255378499999999953e+00
2.498050000000000182e+03,1.062262000000000040e+00,1.331960999999999951e+00,1.297158999999999951e+00,1.386697999999999986e+00,1.269519999999999982e+00
2.498300000000000182e+03,1.141669000000000045e+00,1.171489999999999920e+00,1.106338000000000044e+00,1.699494999999999978e+00,1.279747999999999886e+00
2.498549999999999727e+03,1.017366999999999910e+00,1.150199999999999889e+00,1.250933000000000073e+00,1.061585999999999919e+00,1.120021500000000003e+00
2.498800000000000182e+03,1.234973000000000098e+00,1.284648000000000012e+00,1.242521999999999904e+00,1.202596999999999916e+00,1.241184999999999983e+00
2.499059999999999945e+03,1.231614999999999904e+00,1.281930999999999932e+00,1.206317000000000084e+00,9.398225000000000051e-01,1.164921375000000037e+00
2.499309999999999945e+03,1.013964000000000087e+00,1.239200999999999997e+00,1.272132000000000041e+00,1.336343999999999976e+00,1.215410250000000136e+00
2.499559999999999945e+03,1.267101999999999951e+00,1.310877000000000070e+00,1.259972000000000092e+00,1.188927999999999985e+00,1.256719750000000024e+00
2.499820000000000164e+03,1.081269999999999953e+00,1.262123000000000106e+00,1.344003000000000059e+00,1.324287999999999910e+00,1.252920999999999951e+00
2.500070000000000164e+03,1.137005000000000043e+00,1.155070999999999959e+00,1.367031000000000107e+00,1.219904000000000099e+00,1.219752750000000052e+00
2.500319999999999709e+03,1.180539000000000005e+00,1.063803000000000054e+00,1.230682000000000054e+00,9.045273000000000341e-01,1.094887825000000037e+00
2.500579999999999927e+03,1.229219000000000062e+00,1.303862000000000076e+00,1.180867000000000111e+00,1.135345000000000049e+00,1.212323250000000074e+00
2.500829999999999927e+03,1.159316999999999931e+00,1.138822000000000001e+00,1.249743999999999966e+00,1.127688999999999941e+00,1.168892999999999960e+00
2.501079999999999927e+03,1.162614999999999954e+00,1.211174999999999891e+00,1.175313000000000052e+00,1.215481000000000034e+00,1.191145999999999816e+00
2.501339999999999691e+03,1.080694000000000043e+00,1.284003999999999923e+00,1.212328000000000072e+00,1.357595000000000107e+00,1.233655249999999981e+00
2.501590000000000146e+03,1.292321000000000053e+00,1.066279999999999895e+00,1.152068000000000092e+00,1.093579999999999997e+00,1.151062250000000065e+00
2.501849999999999909e+03,1.161499000000000059e+00,1.297377000000000002e+00,9.376098000000000487e-01,1.083139000000000074e+00,1.119906199999999963e+00
2.502099999999999909e+03,1.082484000000000002e+00,1.120066999999999924e+00,1.196374999999999966e+00,1.146692999999999962e+00,1.136404749999999853e+00
2.502349999999999909e+03,1.312135000000000051e+00,9.925524000000000013e-01,9.053105000000000180e-01,1.260718000000000005e+00,1.117678975000000019e+00
2.502609999999999673e+03,1.172312000000000021e+00,9.975378000000000300e-01,9.822686999999999946e-01,7.302359000000000488e-01,9.705886000000001346e-01
2.502860000000000127e+03,1.060915000000000052e+00,9.267938000000000009e-01,1.021481000000000083e+00,9.324472999999999789e-01,9.854092750000000844e-01
2.503119999999999891e+03,1.048400999999999916e+00,1.048054999999999959e+00,1.040753999999999957e+00,1.084940000000000015e+00,1.055537499999999795e+00
2.503369999999999891e+03,1.144487000000000032e+00,1.003627999999999965e+00,8.354205999999999577e-01,1.176525000000000043e+00,1.040015149999999888e+00
2.503620000000000346e+03,1.111175999999999942e+00,1.016856999999999900e+00,8.816005999999999565e-01,8.140779999999999683e-01,9.559278999999999415e-01
2.503880000000000109e+03,8.638474999999999904e-01,8.641370999999999913e-01,9.311391999999999447e-01,1.048742999999999981e+00,9.269667000000000323e-01
2.504130000000000109e+03,8.080591000000000301e-01,9.186609999999999498e-01,1.006540999999999908e+00,1.215351000000000070e+00,9.871530250000000173e-01
2.504389999999999873e+03,9.966260999999999592e-01,9.773789999999999978e-01,1.116465999999999958e+00,7.880253000000000396e-01,9.696240999999999888e-01
2.504640000000000327e+03,7.659057999999999700e-01,8.124774000000000163e-01,9.800950999999999969e-01,1.073469000000000007e+00,9.079868250000000529e-01
